Date,Region,Hotel,room_type,Score,Title,review_positive,review_negative
2019년 4월,부산,초하루 게스트하우스 광안리,"
스탠다드 패밀리룸 
",7.9,"
신나는 여행
","간단한 토스트와 달걀후라이 커피, 우유, 주스가 제공됩니다. 셀프요리 필요함. 다른 게하랑 다르게 수건제공, 그것도 충분히 제공함. 방이 깨끗하고 침대가 넓었어요. 침대 컨디션도 좋았음. 기본 샴푸린스바디워시는 있고 일회용품인 칫솔치약만없음. 바다가 엄청 가까워서 밤바다 구경 실컷했어요.",주차장이 없었다. (주변 구청에 야간 무료주차가능함)
2019년 4월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",7.1,"
좋음
",교통편의성과 해변접근성,숙소내에서 상쾌하지 않은 묘한 냄새가 난다.
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",7.9,"
좋음
","원래 살던 동네였기에 위치가 좋아서 정했어요. 근처에 먹을 곳 많구요, 지하철에서 걸어갈 수 있습니다.  걸어서 바닷가 가기도 좋고 맥주 마시기도 좋습니다. 방음이 잘 안되는 편이지만 운이 좋았는지 조용한 투숙객만 있어 잘 잤어요. 허접해보이는 매트리스도 의외로 잠자는데 불편하지 않았습니다.","시트가 청결하지 않아 보였습니다. 아마도 갈지 않는거 같아요. 차라리 돈을 받고 새 시트를 빌려주면 좋았을 거 같습니다. 수압이 나쁘지는 않은데 좀 들쭉날쭉 했어요. 습기가 많은 편이라 난방만 돌리면 습했고요, 제습 돌리니 쾌적하고 좋았어요!"
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",9.6,"
강력 추천
",아주좋았어요 이쁘고 편했어요!,
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",9.2,"
광안리 해변 게하 추천
","광안리 해변과 가깝다 위치 굿
시설도 단순하지만 딱 필요한 것만 잘 구비해 있고 게스트하우스지만 실내 욕실이 따로 있다 조식도 자율적으로 먹고 설거지해놓는 것이라 좋았다 젊은 직원분들이 친절하고 부지런하다 가격대비 강추",방음? 옆호실에 새벽 4~5시부터 아주머니들이 시끄럽게 웃고 떠들어 잠을 설침 공공숙박의 예의가 필요하다
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",7.5,"
좋음
",가성비 굿,
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",9.2,"
최고
",깨끗하고 위치도 좋아요. 바다와의 거리가 한 30미터? 가성비 최고예요.,
2019년 2월,부산,초하루 게스트하우스 광안리,"
패밀리룸
",7.5,"
좋음
","바닷가와 가까웠고, 가격도 만족스러웠어요. 위치와 가격, 4명이서 한 침대씩 잘 수 있고 방 안에 화장실이 따로 있어서 골랐습니다. 깔끔하고 화장실이 생각보다 넓었어요. 가성비 만족입니다.  공용공간 인테리어도 깔끔하고 이뻤어요. 보드게임도 있어서 친구들과 함께 시간가는 줄 모르고 재밌게 했네요.","불을 끄는 스위치가 따로 없어 카드키를 빼야 소등이 되는 식이었어요, 카드키를 빼면 전체 전원이 다 꺼져서 히터(온풍기)까지도 꺼지더군요 ㅠㅠ 잘 땐 덜 추워서 괜찮겠지 했는데, 새벽에 너무 추웠어요 ㅠㅠ 화장실도 추워서 화장실 문을 열어두면 춥고 하수구 냄새? 같은 것도 좀 났어요. 근데 뭐 화장실은 쓸 때 말고는 문을 닫으니깐 크게 상관 없었어요."
2019년 2월,부산,초하루 게스트하우스 광안리,"
디럭스 더블룸 
",7.5,"
가격대비 괜찮음
",가격대비 알찬거 같음. 다음번에도 또 방문할 의사 있음,"조식은 정말 별거 없으니 기대 금물
엘베가 없어서 캐리어 가지고 3층까지 올라가는게 좀 불편함"
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",7.1,"
좋음
","깔끔,청결 침구깨끗해서 좋았어요 
2인 작은 방이였지만 자는데 무리는 없었어요 
메인해안가에서 역간 벗어나서 조용히지낼수있었고 버스나 지하철 이용하기 좋았습니다. 
냉온풍기로 틀고 따듯하게 지냈어요 
조식 간단히 먹긴 좋아요 
샴푸린스바다샴푸 비치되어있어요","옷들을 걸어둘곳이 많지 않아서 옷을 걸어둘순 없었고, 바닥은 보일러 안깔려있어서 슬리퍼 신고 돌아다녀야해요 
수건에서 락스냄새 좀 나긴합니다 
화장실 작지만 방에 있어서 좋았어요 
세안제랑 치약칫솔 챙겨가야해요 
옆방 방음 잘 안되더라구요 .. 옆방 사람이 시끄러워서 하루는 잠 설쳤고 .. 침대는 단단한 편이에요 
조식안먹울꺼면 2층에서 자는건 좀 시끄러웠어요"
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",9.2,"
최고
",깔끔하고 가성비가 좋았습니다! 저렴한 가격에 조식까지 제공해주어 너무 맘에 들었습니다.,체크인을 늦게해서 직원이 없었는데 샴푸랑 바디워시를 미리 채워주지 않아 편의점에 가서 샀네요ㅠㅠ
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",9.2,"
최고
",가격대비 너무좋았어요!!,늦게일어나서 조식을 못먹어서 아쉬웠어요ㅠㅠ
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",8.3,"
매우 좋음
","일단위치가 정말 좋았고 가격도 저렴하고 시설도 괜찮았어요
모르는 사람들이랑 룸쉐어 안해도 되고 욕실도 객실마다 따로있어서 거의 모텔 정도의 독립성이 있습니다
휴게실(?)에 스피커도 있었는데 제가 갔을 때는 조용한 분위기여서 시끄럽게 하면안될거같았어요
조식은 못먹었는데 체크아웃시간도 늦은 편이고 만족입니다.",딱히 없음
2019년 2월,부산,초하루 게스트하우스 광안리,"
패밀리룸
",7.1,"
좋음
",욕실이 추웠음,욕실이 추웠음
2020년 8월,부산,초하루 게스트하우스 광안리,"
일본식 콰드러플룸
",6.0,"
만족
",가성비가 좋다. 광안리 해변을 여행하기에 좋은 위치에 있다.,"예약 취소가 어렵다.
담배 냄새가 난다."
2020년 7월,부산,초하루 게스트하우스 광안리,"
혼성 도미토리룸
",10,"
조아용용
",위치 가격,에어컨냄새가조금나고 거울위치가 좋지않앗어요!
2020년 1월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",10,"
강력 추천
",일반적으로 게스트하우스. 하면 떠올려지는 시설이 아니고 훨씬 고급스런 느낌이 있습니다. 가격은 다른 게스트하우스와 비슷한 가격대로 이용하였기 때문에 가성비 면에서 좋은 평가를 드리고 싶습니다.,
2020년 1월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,10,"
가성비 끝판왕
",비성수기에 가서 그런지 4인실을 혼자 썼어요. 생긴 지 얼마 안된 것처럼 보이던데 시설 너무 깨끗하고 침구 깨끗하고. 이 가격에 조식까지 포함된 게 충격적이고.. 주인 분 강아지 너무 너무 너무너무너무너무너무너무너무귀여움,세면대가 없이 샤워장+화장실로만 이루어진게 불편했어용
2019년 12월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",4.0,"
실망스러움
",시설은 깨끗하고 위치도 정보 그대로 좋았어요. 직원분도 친절하셨습니다.,"구비된 장비 점검이 필요할 듯 합니다. 모든 호실이 그렇지 않다면 다행이지만요. (참고로 305호였음)
냉난방기를 켰는데 냄새가 너무 심하게 나서 두어 시간 동안 냄새를 빼야 했고 건강에 지장없는 바람인지 의심이 들었습니다.
세면기는 물이 잘 빠지지 않아 사용하기 힘들었고요."
2019년 11월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,6.2,"
만족
","침구류가 청결하고 화장실, 샤워실이 깨끗해서 좋았어요 슬리퍼 구비되어 있는 것까지도요 저는 여성용 4인 도미토리 썼는데 비밀번호로 여는 거라 자유로운 출입이 가능하더라고요",침대 1층은 천장이 낮아서 좀 불편할 수 있는데 나름대로 쓸 만해요 근데 공용 샤워실 있다고 세면대를 두지 않은 건 좀 너무하지 않았나...
2019년 11월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,6.0,"
위치는 따따봉~^^ 아랫침대는 답답~^^여사장님은 상냥하시고 친절하심^^
","불꽃축제 당일날 숙박이어서 단체도 많앗고 외국인들도 많이 왓더군요..위치는 나와서 1분 거리 바닷가 앞이라 좋앗고 편의점,식당들이 근처에 고루 분포되어 잇어서 좋앗네요..여성4인실(리셉션 앞방) 기준 방도 깔끔햇고 욕실,로비도 다 깔끔~^^욕실 슬리퍼들도 색상들 다 이뿌고ㅎ~^^",리셉션 바로 맞은편 여성 4인실 중 윗침대 사용 햇는데 창문이 바로 옆에  잇고  소지품도 올려놓고 좋앗지만 식당건물이고 축제때문에 무척 시끄러웟어여..이건 뭐 어쩔 수 없는거엿지만..첨에 아랫침대 쓰려고 딱 3시에 체크인 햇는데 침대가 낮아서 앉아 잇을 수 없고 사다리가 가운데에 잇어서 누우면 갇히는 느낌ㅋㅋㅋ바로 윗침대로 변경해서 사용하니 안답답하고 사다리 올라가는 것은 다른 곳 보다 수월하더군요^^옆에 창문도 잇고 블라인드 조절 할 수 잇어서 평일에 사용하심 좋을 것 같아요^^다른 방들도 침대 구조는 마찬가지ㅋ~~리셉션층은 주말이나 축제때는 피하는게 좋을듯..나 해외여행온줄ㅋㅋㅋ
2019년 10월,부산,초하루 게스트하우스 광안리,"
싱글룸
",10,"
강력 추천
",직원분이 너무 친절하구 시설두 깨끗해서 너무 좋았어요!!,
2019년 10월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",4.2,"
작년에 비해 안 좋아짐
",필요한 것만 딱 깔끔히 갖춰진 점,방인지 에어컨인지 냄새나는 점
2019년 9월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",6.0,"
게스트하우스첫방문후기
",조용하고. 괜찮았어요. 나름깨끗했구요,게스트하우스는 처음이었는데 원래 프론트에 사람이없는건가요?ㅎㅎ좀‥‥ 조식도그닥이었구요‥
2019년 8월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,3.3,"
내생에 최악의 숙소였습니다
",없음,"일단 티비가 안되었다는점 안되는건 둘째치고 사전에 공지도 없었으며 마치 태풍때문에 당연히 안된다는듯한 태도, 샤워실 하수구가 막혀서 물이 내려가지도 않고 물이 안내려간다고 말했더니 식사중이라고 좀있다 봐준다고 하질않나 진짜 세상세상 이렇게 불친절한 직원들 처음봤음 정말 여행많이 다녀봤지만 이렇게 최악의 게스트하우스는 처음 다시는 가고싶지않음"
2019년 8월,부산,초하루 게스트하우스 광안리,"
싱글룸
",6.2,"
평범한 게스트 하우스
","진짜 광안리 바로 앞이구요
저는 일인실에서 머물렀는데요
그냥 조금 큰 고시원이라고 생각하시면 됩니다
방안에 샤워시설 있구요
근데 샤워를 어떻게 해야 할지 한참 고민했어요
구조가 특이해서 ㅋㅋ
그냥저냥 잠자고 바닷가 가까이에서 머무시고 싶으시면 좋을거 같아요
주변에 식당 많고 편의점 바로 앞에 있어요","애어컨이 청소가 조금 덜 되어있었는지
켜놓고 한참 기침했어요ㅠㅠ"
2019년 7월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,5.0,"
그럭저럭
",곰팡이 냄새? 하수구 냄새가 너무 심하고 가격대비 별로였어요..,곰팡이 냄새? 하수구 냄새가 너무 심하고 가격대비 별로였어요..
2019년 7월,부산,초하루 게스트하우스 광안리,"
싱글룸
",5.0,"
그럭저럭
",좋은점은 편의점이랑 해변이랑 매우 가깝습니다,"샤워하는데 물이 안내려가서 샤워하면 물바다된 점
다음날 리셉션에 얘기했는데 커뮤니케이션이 잘 안되서 둘째날도 물바다..
그리고 침대시트 안쪽으로 머리카락 있었던 점
방음이 안되서 새벽까지 옆방 불키고 끄는 소리랑 웃음소리가 다들렸네요"
2019년 7월,부산,초하루 게스트하우스 광안리,"
혼성 도미토리룸
",10,"
또 들르고 싶은 곳
",두 분이 좋았다고 합니다.,"바다 앞이어서 그런지 모기가 제법 있어요 
뿌리는 모기약으로 처치 안되어서 집에 있는 홈매트 갖다드려서 해결되었어요."
2019년 6월,부산,초하루 게스트하우스 광안리,"
스탠다드 패밀리룸 
",5.0,"
그럭저럭
","수압, 위치(광안리산책)","현재 공사중, 조식이나 리셉션이 없음. 이에 대한 안내가 미리 이뤄져야 하는데 도착한 뒤 이상해수 물어보니 그때서야 알려줌."
2019년 6월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",10,"
강력 추천
",아침부터 공사해서 시끄러웠던게 아쉬웠던거 같아요,아침부터 공사해서 시끄러웠던게 아쉬웠던거 같아요
2019년 4월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",10,"
강력 추천
",깔끔합니다.,방이 약간 좁습니다.
2019년 5월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",10,"
강추
",청결하면서 해변 옆,주차공간
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",10,"
젤좋음
",싸고 깨끗하고 조식도 주고 위치도 좋다!!!,없다!!
2019년 4월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",10,"
강력 추천
",깨끗해요,아직 조금 추워요
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",10,"
강력 추천
",사진이랑 정말 똑같아요! 위치도 좋고 친절하시구 너무너무 좋았어요-!,개별난방이 안되서 조금 춥긴 했지만 이불이 따뜻해서 괜찮았어요:)
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",4.2,"
실망스러움
",위치는 좋았어요,"조식시간이 조금 더 길었으면 좋겠어요
침대가 좀 삐그덕 거리네요
체크인 시간에 갔음에도 불구하고 직원분 안계시고
카운터에 키만 놓아져 있었어요
전화드렸더니 별로 친절하지도 않았구요
결제 사전에 해야된다해서 계좌이체 했는데도
저녁에 카드 긁으셔서 좀 불편했네요"
2019년 3월,부산,초하루 게스트하우스 광안리,"
디럭스 더블룸 
",5.4,"
그럭저럭
",전반적으로 깔끔은 했음,"화장실에서 하수구 냄새가 심하게 올라오고
방음이 전혀 안되더군요"
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",4.2,"
실망스러움
",주방이 좋았네요.,주변 공사 진행 사항이 있다면 얘기좀 해주세요. 새벽부터 공사소음으로 잠을 못잤어요
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",10,"
강력 추천
",엄청 깨끗했어요 깔끔하구 !,엘베없는거
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",10,"
강력 추천
",조식도 좋았고 전반적으로 분위기가 좋았습니다. 제가 기존에 가지고 있던 게스트하우스라는 이미지와는 달리 정말 고급진 호텔에서 숙박하는 느낌이 좋았습니다. 또한 게스트하우스가 바닷가와 가까이 있어서 부산에 바다를 보러 온 저와 같은 여행객들에게 추천하고 싶습니다.,
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",10,"
가격대비 극강의 게스트하우스!
","위치 : 뛰어내려가서 해변까지 뛰면 십초컷 될 것 같아요. 위치가 아주 굿이에요.
직원 : 서비스 정신이 투철한 매니저와 미소가 이쁜 사장님이 아주 성심것 케어해주셨습니다ㅎㅎ
청결도 : 여러 게스트하우스에서 묵었지만 이렇게 깨끗한 곳은 진짜로 처음이에요!","엘레베이터가 없어서 짐이 큰 장기 투숙자분들은 2,3층으로 올라가실 때 힘드실거에요! 몰랐지만 리셉션으로 가시면 짐도 들어준다고 합니다."
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",2.5,"
매우 나쁨
",전혀 없음,방도 좁고..기타 등등..후회막심
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",10,"
깔끔하고 위치가좋아요!
",위치가 좋았어요!  수건도 넉넉하게 주셔서 좋았습니다^^,방음이 잘안되서 그게 좀 아쉬웠습니다!
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",10,"
강력 추천
","게스트하우스인데 너무 깔끔하고 화장실도 깔끔하고 
게스트하우스치고 퀄리티가 굉장히좋았어요!",이정도 가격에 이정도 퀄리티면 매우 만족합니다~
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",5.8,"
보통
",광안리와 가깝다.,아침이 될 때까지 음악소리가 들렸고 너무 추웠다.
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",10,"
강력 추천
","일단 숙소바로근처까지 버스가 다니고 해변이 바로앞이고 이동도편하고 깨끗하고 직원들이 너무 친절하셨어요~
잘놀고 쉬고 갑니다",
2020년 7월,부산,초하루 게스트하우스 광안리,,7.0,"
좋음
","침대
위치
가성비","화장실 환기가 잘 안됨
소음이 잘 들림"
2020년 5월,부산,초하루 게스트하우스 광안리,,7.0,"
좋음
",조용하고 깨끗했어요,조식이 있는줄 알았는데 없었어요
2019년 9월,부산,초하루 게스트하우스 광안리,,8.3,"
방음?위치? 등등
",시설이깔끔하고 생각보다 편하게지낼수잇어서좋앗어요,3층 개인실의 방마다 방음이 많이부족한거같아요 옆방에서 티비보는소리마저 선명하게들려서 밤에 조금 힘들엇어요 그것말곤 다 그냥좋앗어요
2019년 7월,부산,초하루 게스트하우스 광안리,,8.3,"
위치가 좋았어요
","위치가 광안리 바로 앞이라서 맘에 들었어요 
교통수단도 편리하구요 
다만 방이 너무 습하고 생각보다 좁았다는 점이 약간 마이너스지만 전체적으로 직원분도 친절하셨고 맘에 들어요",
2019년 7월,부산,초하루 게스트하우스 광안리,,9.6,"
강력 추천
",전체적으로 깔끔하고 접근성이 좋음,아침 식사가 부실함
2019년 6월,부산,초하루 게스트하우스 광안리,,7.9,"
좋음
",다 좋았습니다...다만 여자친구와 마지막여행이 되었습니다!!ㅎㅎ,
2019년 4월,부산,초하루 게스트하우스 광안리,,7.5,"
좋음
",위치 등 깔끔해서 좋았습니다.,"방음이 안되서 밤에도 소란스러웠고, 광안리 하수시설이 좋지않은지 욕실에서 냄새가 올라왔어요."
2019년 8월,부산,초하루 게스트하우스 광안리,,5.0,"
그럭저럭
",침대가 편해요,너무 좁고 물도 아랫층에서 떠다마셔야돼서 불편했어요
2019년 6월,부산,초하루 게스트하우스 광안리,,4.2,"
다음에는 안이용할래요
","위치는 광안리 해수욕장에서 끝쪽이예요
번화가 쪽은 아니지만 그래도 걸어갈만한데 멀어요.","주차예약을 했는데 워낙 골목이라 크게 적혀져 있지 않으면 찾기 너무 힘들어요.
6시 이후 체크인을 했는데 위급시 전화달라고 하던 번호는 계속 전화를 받지 않고, 
핸드폰을 카운터에 놓고 가셨더라구요.
다음날 아침 체크아웃 할때까지 핸드폰이 그자리에 있었습니다.
도대체 통화도 안되는 이런 곳이 어딨는지... 가족끼리 갔는데 정말 실망입니다."
2019년 2월,부산,초하루 게스트하우스 광안리,,2.5,"
매우 나쁨
","직원 친절,방음 시설 안되어서 옆방 벨소리 단들림,조식 이용 할때 커피 포트 사용 불가 안내문도 없었고, 예약후새벽에 천원 긁고 취소 하면서 안내문자도 없고 직원 대응 엉망임
6이후 직원 없으니 셀프 체크인 등등","직원 친절,방음 시설 안되어서 옆방 벨소리 단들림,조식 이용 할때 커피 포트 사용 불가 안내문도 없었고, 예약후새벽에 천원 긁고 취소 하면서 안내문자도 없고 직원 대응 엉망임
6이후 직원 없으니 셀프 체크인 등등"
2021년 5월,부산,초하루 게스트하우스 광안리,"
혼성 도미토리룸
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2021년 2월,부산,초하루 게스트하우스 광안리,"
혼성 도미토리룸
",7.0,"
좋음
",작성한 내용이 없습니다,
2020년 11월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",9.0,"
최고
",작성한 내용이 없습니다,
2020년 8월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2020년 8월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2020년 6월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 12월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 11월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 7월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,9.6,"
강력 추천
",작성한 내용이 없습니다,
2019년 6월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",8.8,"
우수함
",작성한 내용이 없습니다,
2019년 6월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",6.7,"
만족
",작성한 내용이 없습니다,
2019년 3월,부산,초하루 게스트하우스 광안리,"
패밀리룸
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 2월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",9.6,"
강력 추천
",작성한 내용이 없습니다,
2020년 5월,부산,초하루 게스트하우스 광안리,"
스탠다드 트윈룸
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2020년 5월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 2월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 1월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2020년 1월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,10,"
강력 추천
",작성한 내용이 없습니다,
2019년 11월,부산,초하루 게스트하우스 광안리,"
남성 전용 도미토리룸 내 싱글침대
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,초하루 게스트하우스 광안리,"
스탠다드 더블룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 8월,부산,초하루 게스트하우스 광안리,4베드 여성 전용 도미토리룸 내 침대,6.2,"
만족
",작성한 내용이 없습니다,
2019년 3월,부산,초하루 게스트하우스 광안리,"
스탠다드 트리플룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,초하루 게스트하우스 광안리,,8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 8월,부산,초하루 게스트하우스 광안리,,7.5,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,초하루 게스트하우스 광안리,,9.6,"
강력 추천
",작성한 내용이 없습니다,
2019년 5월,부산,초하루 게스트하우스 광안리,,7.9,"
좋음
",작성한 내용이 없습니다,
2019년 5월,부산,초하루 게스트하우스 광안리,,6.7,"
만족
",작성한 내용이 없습니다,
2019년 3월,부산,초하루 게스트하우스 광안리,,7.5,"
좋음
",작성한 내용이 없습니다,
2019년 4월,부산,인사이드 부산 호스텔,"
디럭스 트리플룸
",10,"
강력 추천
",위치 좋고 청결하고 친절하고,없다
2020년 2월,부산,인사이드 부산 호스텔,"
쿼드러플룸
",9.0,인사이드 부산 호스텔 2박 후기,"무엇보다 위치가 아주 좋았다. 가는길에 언덕이 좀 있지만 부산역에서 접근성이 뛰어나 만족스러웠다.
아침은 간단하게 토스트와 주스를 제공한다. 계란 프라이는 셀프이다. 공용거실에는 보드게임이 비치되어있다. 
호스텔의 외부는 모던한 느낌을, 내부 디자인은 깔끔하며 안락한 느낌을 준다.
정리하자면 가성비가 좋은 안락한 호스텔이다.","본인이 묵었던 쿼드러플룸은 입실할 때 특이한 모양의 계단을 올라야 했는데  이 형태 때문에 출입시 약간 불편했다.
이외의 불편하였던 점은 수압이 조금 약했다는 것 정도? 물싸움을 할 것이 아니라면 신경 쓸 정도는 아니다."
2019년 8월,부산,인사이드 부산 호스텔,"
더블룸
",9.2,"
최고
","호스트 분이 매우매우 친절하셨음
욕실은 약간 좁은 편이었지만 방 자체는 충분히 넉넉한 크기.방음도 나쁘지 않음
방에 개인 욕실이 따로 있어 아주 편했다
기타 비품들도 잘 구비되어 있었고 방도 아늑하고 깔끔하게 예쁨. 가격대비 매우 만족스러웠음","욕실겸 화장실이 그리 넓진 않음
부산역에서 가깝긴하지만 차이나타운쪽을 지나 골목안쪽으로 들어와야하는 위치라서
여자분 혼자라면 해진 뒤에는 오는 길이 조금 무서울 수 있음"
2019년 8월,부산,인사이드 부산 호스텔,"
트리플룸 - 전용 욕실
",8.3,"
좋은 사장님과 편안한 숙소 ! :-)
",건물도 예쁘고 사장님도 친절하시고 너무 좋았습니다 좋은 곳에서 너무 만족스럽게 잘 묵었습니다 :-),다만 욕실은 너무 작아 몸집이 큰 저는 조금 힘들긴했어요 ㅠㅜ
2019년 5월,부산,인사이드 부산 호스텔,"
디럭스 트리플룸
",10,"
강력 추천
",부산역에서 위치가 가까움,계단이 가파름
2019년 3월,부산,인사이드 부산 호스텔,"
트리플룸 - 전용 욕실
",9.2,"
추천추천!
",가격대비 너무나 좋은 시설이였으며 너무 친절하셔서 너무 편하게 지내고 왔습니다!,아쉬운 점은 없으나 굳이 찾으라면 화장실이 좁았습니다만 나쁘..진? 않았어요
2019년 8월,부산,인사이드 부산 호스텔,"
더블룸
",5.4,"
그럭저럭
",위치 좋고 조용함,화장실 하수구 냄새가 심해서 문을 닫아도 방 전체에 났음. 그 외에 꿉꿉한 곰팡이 냄새는 에어컨을 켜도 해결되지 않아서 숨쉴때 마다 폐가 가득차는 느낌이었음.
2020년 11월,부산,인사이드 부산 호스텔,"
트윈룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 10월,부산,인사이드 부산 호스텔,"
쿼드러플룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 3월,부산,인사이드 부산 호스텔,"
쿼드러플룸
",9.2,"
최고
",작성한 내용이 없습니다,
2021년 12월,부산,부산 숙박닷컴 게스트하우스,"
쿼드러플룸 - 공용 욕실
",10,"
강력 추천
","깔끔하고 조용해요 위치도 부산역근처라 좋았어요 
사장님도 친절하시고 따뜻한 물도 잘나오고 좋았어요",매트가 좀 딱딱했어요 저는 괜찮았지만.... 다른분들은 좀 불편해 했어요  작은 탁자라도 하나 있었으면 싶었어요 ㅂ
2020년 6월,부산,부산 숙박닷컴 게스트하우스,6베드 여성 전용 도미토리룸 내 침대,9.0,"
최고
","다른분들이 좋은 평을 적은 것을 보았지만 별로 기대하지 않았어요.
그런데 무엇보다 숙소가 깨끗하게 관리가 잘되어 있어서 좋았어요.
감사합니다.",
2019년 11월,부산,부산 숙박닷컴 게스트하우스,"
혼성 도미토리룸
",8.0,"
매우 좋음
",가족단위 독실룸은좋았음,아침시 직원이없어 전기제품꺼져있어 직접찾아 사용해야했음
2021년 12월,부산,부산 숙박닷컴 게스트하우스,6베드 남성 전용 도미토리룸 내 침대,6.0,"
만족
",아침에 너무 늦게 가서 조식을 안먹어 모름,아침에 너무 늦게 가서 조식을 안먹어 모름
2021년 11월,부산,부산 숙박닷컴 게스트하우스,6베드 남성 전용 도미토리룸 내 침대,6.0,"
만족
",부산역이랑 가까워 이동하기 편했어요,샤워기 물 세기가 너무 약해서 샤워하는데 좀 힘들었어요
