,region,hotel_name,date,review
12690,부산,광안하운드호텔,2021년 10월,깨끗하고 위치가 좋아요 광안대교 보이는 뷰가 정말 좋습니다 조식도 신청 할 수 있고 무척 맛있었어요
12693,부산,광안하운드호텔,2021년 6월,위치가 좋습니다. 주차도 되고요
12694,부산,광안하운드호텔,2021년 6월,"가성비 좋고, 나름 깨끗한 방과 위치가 좋아서 이용하기 좋은 호텔"
12696,부산,광안하운드호텔,2021년 3월,제일 좋았던건 오션뷰였던것같아요  고층에 오션뷰라니 이보다 더한 즐거움이 없어용
12698,부산,광안하운드호텔,2021년 3월,뷰가 아주 좋음. 위치도 좋았던 것 같아요.
12699,부산,광안하운드호텔,2021년 2월,광안대교가 한눈에 보이는 뷰가 좋았습니다.  침대도 푹신하고 불편함 없이 잘 자고 왔습니다.
12700,부산,광안하운드호텔,2021년 1월,뷰가 좋았어요 광안대교뷰를 보면서 스파를 즐길수있었어요
12701,부산,광안하운드호텔,2021년 2월,오션뷰 대박이고 가성비도 좋습니다 가족들 모두가 만족한 숙소였네요! 부산가면 또 묵을거에요
12704,부산,광안하운드호텔,2020년 9월,"뷰가 좋았으나, 그것뿐인..바로 앞 건물(거의 붙어 있는)이 공사중이에요..아무 것도 모르고 가서 정말 황당했습니다. 샤워실과 침구는 좋았어요."
12706,부산,광안하운드호텔,2020년 8월,광안리 해수욕장 앞이어서 위치가 너무 좋았고 뷰가 좋았음
12708,부산,광안하운드호텔,2020년 5월,광안뷰가 너무 이뻣름 아침이나 저녁이나 ㅠㅠㅠ다음에 가면 또 방문할거에요 그리고 위치도 짱 바로 나가면 먹자골목에 넘넘 편햇어요
12710,부산,광안하운드호텔,2020년 5월,다른건 몰라도 뷰는 진짜최고
12711,부산,광안하운드호텔,2020년 4월,제가 실수로 잘못 예약했는데 센스있게 방 바꿔주셨음 짱맨
12712,부산,광안하운드호텔,2020년 2월,뷰가 진짜 너무너무너무 좋았어요!  위치도 좋았고  청소하시는 분들 친절하세요!
12714,부산,광안하운드호텔,2020년 1월,밤에 뷰가 메술이엿고 새벽에 일출도 예술이엿어요
12715,부산,광안하운드호텔,2019년 12월,위치와 호텔대비 넓은 로비가 좋습니다 물잘나옵니다
12716,부산,광안하운드호텔,2019년 12월,광안리 해변까지 접근하기에는 위치는 정말 좋아요~
12717,부산,광안하운드호텔,2019년 12월,뷰가 뒤집니다. 가격값은 하는 거 같아서 너무 좋았습니다
12720,부산,광안하운드호텔,2019년 8월,최고의 뷰! 루프탑 아주 예뻤어요 직원 친절했어요
12722,부산,광안하운드호텔,2019년 8월,특히 24시간개방된 옥상라운지에서 바라다보면 광안리해변이 좋았습니다
12729,부산,광안하운드호텔,2019년 6월,안락하고 청결했습니다 청소가 너무 잘 되어있어서 매우 만족스러웠고 즐거운 여행이였습니다~^^
12730,부산,광안하운드호텔,2019년 7월,숙소 위치가 우선 광안리해변 바로 앞에 있어서 좋구 뷰도 짱이구요 직원분들도 친절해요
12731,부산,광안하운드호텔,2019년 6월,광안대교가 잘보여서 좋았습니다
12732,부산,광안하운드호텔,2019년 5월,"오션뷰 최고 입니다. !!! 방도 너무 깨끗하고 좋앗어요~ 다만, 방이 오션뷰 더블룸인데 TV너무 가까이 있어서,, 그거 빼고는 엄청 만족이였습니다.  다음에 재방문할거예요~!"
12734,부산,광안하운드호텔,2019년 4월,오션뷰가 끝내줬습니다. 위치도 좋고 침구도 푹신하고 아주 좋았습니다.
12735,부산,광안하운드호텔,2019년 4월,"1. 오션뷰가 정말 좋음. 특히 야경이 예쁨. 2. 시설이 깨끗함 3. 조식이 맛있음 4. 화장실, 욕실, 세면실이 분리되어 있어 여러 명이 숙박시 이용에 불편함이 없음 5. 침구가 깨끗하고 편안함"
12737,부산,광안하운드호텔,2019년 4월,조식은 안먹었으니 모르나 주차가불편  제차가 타워주차가 안되니 외부주차이용을 원했는데 단 2대만가능하고 식당이랑 같이써야한다니.. 여찌저찌 일찍체크인하러가서 2대중1대인곳에 했는데 덕분에 문콕생겨서 기분잡쳤네요
12738,부산,광안하운드호텔,2019년 3월,"직원들이 친절하고, 아침 식사도 맛있고 방을 업그레이드 해주셔서 편안하게 지냈음."
12740,부산,광안하운드호텔,2020년 11월,"호텔 위치와 전망, 객실 크기 등 만족스러웠음."
12741,부산,광안하운드호텔,2020년 10월,뷰가 너무 좋아요!!! 바로 바다앞!!!
12742,부산,광안하운드호텔,2020년 7월,바다랑 가까워서 좋고 숙소공간도 넓고 깔끔해서 만족했어요! 루프탑에서 본 야경은 정말 예뻤네요~
12744,부산,광안하운드호텔,2020년 2월,광안대교 오션뷰 좋아요~ 밤보다 아침에 더 예쁘더라구요 일몰시간에 감동!
12745,부산,광안하운드호텔,2020년 1월,뷰가 좋고 침대도 넓고 깨끗합니다.
12746,부산,광안하운드호텔,2020년 1월,생각보다 넓고 온수도 잘 나오고 난방도 잘 됩니다 루프탑이 너무 예뻐요
12749,부산,광안하운드호텔,2019년 10월,조식신청해서 샌드위치 이틀먹었는데 같이 나오는 과일이 하루마다 조금씩 다르게 나오고 커피랑 전체적으로 다 맛있었어요~ 욕실은 무지 깨끗했고 호텔 위치 좋습니다!
12753,부산,광안하운드호텔,2019년 5월,"뷰가 진짜 최고에요. 청결함, 디퓨져향도 굉장히 좋았어요."
12754,부산,광안하운드호텔,2019년 5월,숙소는 좋았어요 뷰도 너무좋고 전반적인 룸컨디션이나 구비품목이 잘되어있습니다
12757,부산,광안하운드호텔,2020년 8월,위치는 광안대교가 잘 보여서 좋았고 앞에 스타벅스도 있어서 좋았습니다. 근처에 편의점은 GS25가 5분정도 거리에 위치하고 있었구요~
12760,부산,광안하운드호텔,2020년 1월,위치 너무 좋았어요. 방도 크고 좋고 수압도 짱짱해서 대만족이었습니다 ^^
12761,부산,광안하운드호텔,2019년 10월,"광안대교가 보이는 호텔을 찾던 중 알게 된 곳인데, 시설도 너무 좋고 뷰도 너무 좋아서 감탄했어요. 친구/가족이랑 부산 가게 되면 광안하운드호텔만 갈 거예요."
12762,부산,광안하운드호텔,2019년 8월,오직 광안대교 뷰와 베란다의 욕조.
12764,부산,광안하운드호텔,2019년 6월,오션뷰로 숙소를 잡았는데 진짜 너무너무 예쁘고 광안대교도 한눈에 들어오고 마치 액자속에 들어와있는 것 같았습니다.침구류도 깨끗하구요!!
12765,부산,광안하운드호텔,2019년 6월,전체적으로 아늑한 느낌. 루프탑도 좋았다
12766,부산,광안하운드호텔,2019년 6월,아침에일어나서 보는 광안대교 뷰는 저에게 정말 힐링이었어요 조용히 쉬고싶은분들에게 적극추천! 합니다
12768,부산,광안하운드호텔,2019년 3월,뷰가 너무 좋고 객실도 깔끔함 룸서비스로 제공되는 조식도 괜찮음
12769,부산,호텔 아벤트리 부산,2021년 12월,광복로 대로변 완벽한 입지. 잘 관리된 청결한 시설. 몰과 연결되어 있어 나름 편리함. 코스트 퍼포먼스.
12770,부산,호텔 아벤트리 부산,2022년 2월,"우선 위치가 너무 좋았어요. 도보 10분이내에 깡통시장,국제시장 자갈치 시장 다 있어요.  구시가지 한 가운데 숙소가 있어요. 가격대비 방도 큰편이구요. 침대도 괜찮은편이예요. 적극추천 입니다."
12771,부산,호텔 아벤트리 부산,2022년 1월,시내에 위치해서 이동이 편리하고 가성비가 좋습니다.
12772,부산,호텔 아벤트리 부산,2022년 1월,가격대비 룸도 무지 크고 유명 관광지 가운데 있어 구경 다니기도 너무 좋았어요. 누우면 부산 타워가 보이는 뷰까지 완벽했습니다.
12775,부산,호텔 아벤트리 부산,2022년 1월,"가성비 최고의 숙소라고 생각합니다! 남포동 주변의 핫플레이스들과도 가깝고, 객실도 넘 깨끗하고 넓어서  정말 좋았습니다!!👍👍"
12776,부산,호텔 아벤트리 부산,2022년 1월,"관광하기에 최적의장소!! 시내중심가라 도보로 비프광장, 자갈치시장, 보수동책방골목, 깡통시장, 국제시장 다 가능!! 프론트직원분들도 하나같이 친절하시고 용두산타워도 바로 보이고 가성비 이런 숙소 없어요. 부산오면 여긴 꼭 숙박해요"
12778,부산,호텔 아벤트리 부산,2022년 1월,"위치, 청결, 서비스 모두 만족스러웠습니다"
12780,부산,호텔 아벤트리 부산,2021년 12월,"광복동,국제시장이 가까이 있어 좋았어요"
12781,부산,호텔 아벤트리 부산,2021년 12월,체크인 여직원이 매우 친절했어요^^ 주차장도 좋고 위치가 너무 좋더라구요
12782,부산,호텔 아벤트리 부산,2021년 12월,"위치 최고, 시설 깨끗, 직원 친절, 욕실비데,  쇼핑, 먹거리 코앞, 지하무료주차, 가격저렴 더 바라면 도둑심보 재방문의사 100% 가세요~두번, 세번 가세요"
12785,부산,호텔 아벤트리 부산,2021년 12월,- 시설이 깨끗해요 - 번화가랑 가까우면서 조용해요 - 직원분들 친절하세요 친구랑 여행으로 방문했어요. 가성비도 좋고 편안하게 이용하다 왔습니다. 다음에도 또 이용하고 싶어요.
12786,부산,호텔 아벤트리 부산,2021년 12월,내부가 청결하고 침대가 편안하며 방크기도 여유있어 좋았습니다.
12788,부산,호텔 아벤트리 부산,2021년 12월,부산 정말 자주 가는데 숙소는 대부분 아벤트리로 합니다! 위치 좋고 저렴하고 직원분들 친절하시고 좋아요~!
12790,부산,호텔 아벤트리 부산,2021년 11월,남포역에서 매우 가깝습니다. 깨끗하고 넓은 방이었어요. 침실도 화장실도 깔끔했어요. TV 채널이 많아 좋았어요.
12791,부산,호텔 아벤트리 부산,2021년 11월,위치 좋아요 직원분도 친절하셨고요 다음에 또 이용할 의사 100%입니다
12794,부산,호텔 아벤트리 부산,2021년 11월,직원분들이 친절하고 시설이 깔끔합니다.
12796,부산,호텔 아벤트리 부산,2021년 11월,"위치, 직원 친절 등 모두 좋았습니다. 다시 이용할겁니다."
12801,부산,호텔 아벤트리 부산,2021년 10월,아쉬운점 빼곤 다 가성비 짱
12802,부산,호텔 아벤트리 부산,2021년 10월,가격좋고 친절하고 숙소도 넓고 깨끗하고 침대도 아주 편안하고 다 좋았습니다!
12803,부산,호텔 아벤트리 부산,2021년 9월,위치가 너무 좋아요  다음에 또 숙박할께요 시설도 깔끔하고 다 만족합니다
12804,부산,호텔 아벤트리 부산,2021년 9월,번화가 중심에 있어서 좋았습니다~ 주차장도 편안했고 숙소도 좋았습니다~~
12805,부산,호텔 아벤트리 부산,2021년 9월,위치가 좋아서 자갈치 깡통 국제시장은 걸어다님 친절함 주차장도 좋음
12806,부산,호텔 아벤트리 부산,2021년 9월,위치가 좋았어요 객실이 넓었어요 무료로 커피 제공이 되었어요 무료로 주차가 되었어요
12807,부산,호텔 아벤트리 부산,2021년 9월,남포동과 국제시장을 즐기는 최고의 위치. 가성비갑. 어매니티도 좋고 직원분들도 친절합니다.  다시 간다면 머물고 싶은 숙소입니다.
12808,부산,호텔 아벤트리 부산,2021년 9월,가성비 최고이고 직원이늘친절합니다
12809,부산,호텔 아벤트리 부산,2021년 8월,주차가 어려운 지역에서 퇴실하는 날 오후 3시까지 주차가 가능해서 좋았어요
12811,부산,호텔 아벤트리 부산,2021년 8월,"호텔 주변에 시장과 볼거리나 간식거리를 사올 수 있는 위치, (지하철 역도 꽤 가까운 편) 숙소 상태도 기대이상에 깔끔하고 냄새도 나지 않아서 매우 좋았다. (다음에 또 이용할 예정입니다!)"
12815,부산,호텔 아벤트리 부산,2021년 7월,"침대, 수건 상태 양호. 에어컨도 시원했음"
12816,부산,호텔 아벤트리 부산,2021년 7월,무료업글로 넓은객실 사용했네요.  재실청소분들 친절하세요.
12817,부산,호텔 아벤트리 부산,2021년 7월,좋아여.  가성비좋네여.  욕조를 좋아하는데 욕조가 좀 작아서 아쉬웠네여.
12818,부산,호텔 아벤트리 부산,2021년 7월,"번화가, 시장 한복판에 위치하고 있는 접근성 좋고, 주차장도 편리합니다."
12820,부산,호텔 아벤트리 부산,2021년 7월,가성비좋고 ~  주변을 둘러보기 좋았어요.
12822,부산,호텔 아벤트리 부산,2021년 6월,매우 만족! 시장들 매우 가깝고 시설 완벽 가격 대만족입니다 🙆‍♀️
12824,부산,호텔 아벤트리 부산,2021년 5월,다음번에 꼭 또 가고 싶어요. 모든 직원분들 감사했습니다~~♡♡
12825,부산,호텔 아벤트리 부산,2021년 5월,"친절한 직원분들. 편리한 편의시설.(세탁기 무료이용) 주변먹거리,시장 등 볼거리 주차시설. 뭐 하나 부족함이 없습니다~ 좋아서 1박 더 연장해서 지내는 중이예요. 고맙습니다~~♡"
12826,부산,호텔 아벤트리 부산,2021년 5월,위치가 정말 좋았어요 걸어서 왠만한 주변광관지는 다닐수 있어요 직원분들도 매우 친절하세요^^
12827,부산,호텔 아벤트리 부산,2021년 4월,위치와 가성비가 정말 최곱니다. 룸 컨디션도 좋구요 각종 여행지로 다니기에도 좋읍니다. 강추함다.
12828,부산,호텔 아벤트리 부산,2021년 4월,항상 친절하시고 숙소도 청결하고 아늑해서 좋아요 용두산공원이바로보이고 아침에 해도 쫙 들어오고요 ! 애플워치를 나두고갔는데 연락주셔서 감사했습니다ㅠㅠ
12829,부산,호텔 아벤트리 부산,2021년 4월,욕조도 있고 화장실이 꽤 넓고 방도 널찍하고 편했습니다.
12831,부산,호텔 아벤트리 부산,2021년 4월,위치.직원들의 친절함. 가성비 갑이였어요.다음 부산 방문시에 또 찾아갈께요
12833,부산,호텔 아벤트리 부산,2021년 3월,위칟도 좋고 가격도 저렴한데에 비해서 굉장히 좋은 호텔이었습니다. 욕실도 넓고 필요한 물건 거의 다 있어서 좋았습니다.
12837,부산,호텔 아벤트리 부산,2021년 3월,좋았어요~ 가격대비 가성비 좋구 ^^
12838,부산,호텔 아벤트리 부산,2021년 3월,위치도 좋고 숙소 컨디션도 좋고 가성비가 최고였습니다
12839,부산,호텔 아벤트리 부산,2021년 1월,주차장있는점 국제시장 남포동 부산역 접근성 지하철 버스 대중교통 편리
12840,부산,호텔 아벤트리 부산,2021년 3월,주변에 맛집이 너무 많아서 너무너무 좋은 위치
12841,부산,호텔 아벤트리 부산,2021년 2월,"위치가 다른 어느 곳보다 가장 좋았습니다. 남포동 중심에 위치하여 관광하며 좋고, 야시장을 즐기기고 돌아오기도 편했습니다. 침구류나 객실내 컨디션은 4성급과 동일할 정도로 훌륭했습니다."
12843,부산,호텔 아벤트리 부산,2021년 2월,남포동 쇼핑거리라 먹거리 볼거리가 풍부하고 카페들이 예뻐서 좋았어요
12845,부산,호텔 아벤트리 부산,2021년 2월,친절하고 편의성측면에서 아주 좋았어요
12847,부산,호텔 아벤트리 부산,2021년 2월,부평깡통시장 국제 시장 중심가여서 편리했구요 다소 시끄러울거라 생각했는데 호텔안은 조용했어요 가격대비 만족합니다
12848,부산,호텔 아벤트리 부산,2020년 12월,남포동 시장과 바로 인접해있어서 쇼핑이 적합합니다.
12849,부산,호텔 아벤트리 부산,2021년 2월,"남포동 번화가 한복판에 있어 관광, 맛집 투어 용이"
12850,부산,호텔 아벤트리 부산,2021년 2월,위치가 번화가임에도 룸은 조용한편이었고 내부시설이 조금 오래된것 같지만 깨끗하게 관리되고 있었음 무엇보다 넓어서 좋았음
12851,부산,호텔 아벤트리 부산,2021년 2월,남자직원분의 배려가 감사했고 시설의 모든면은 만족 스러웠습니다
12852,부산,호텔 아벤트리 부산,2021년 2월,"위치가 지하철 역에서도 가깝고, 번화가라서 편리했습니다. 대로에서 한 블럭 뒤라서 밤에는 조용했습니다. 타올 및 어매니티가 충분했고 생수 제공 역시 좋았습니다."
12853,부산,호텔 아벤트리 부산,2021년 2월,"여행하기 위치가 좋습니다. 2시체크인이지만 , 얼리 체크인 도와주셔서 편하게 지냈습니다. 로비에 원두커피 기계도 있어서 편해요 비즈니스 호텔이지만 방도크고 욕조도 있어 호캉스 하기 좋습니다:)"
12854,부산,호텔 아벤트리 부산,2021년 2월,"위치가 남포동 중심가에 위치해 있어서 국제시장, 자갈치시장, 깡통시장 등등 구경하고 먹을거리가 많아서 좋았고 청결하고 친절하고 주차도 잘 되어있어서 좋습니다"
12856,부산,호텔 아벤트리 부산,2021년 1월,예상보다 방이크고 전망도 좋았어요 세탁실에 드라이용 세탁기가 따로 있어서 말릴걱정없이 이용할수있어서 편리했어요
12857,부산,호텔 아벤트리 부산,2021년 1월,깔끔하고 넓고 쾌적하고 저렴하기까지.
12858,부산,호텔 아벤트리 부산,2021년 1월,가성비가 진짜 최고. 뜨거운 물 콸콸. 냉난방 조절가능(날이 좋아서 껐어요) 깨끗하고 안락함. 잠이 솔솔 왔음. 전망 좋음. 티비 잘나오고 와이파이 강력.
12859,부산,호텔 아벤트리 부산,2021년 1월,룸 청결상태 굿.  밤늦게 첵인 임에도 프론데스크 직원이 엄청 친절했음.
12860,부산,호텔 아벤트리 부산,2020년 12월,호텔도 좋은데 위치도 좋습니다. 저녁 아침 해결하기 좋고 업무상 필요한 물건 구입하는데도 거리가 가까워 좋았습니다
12864,부산,호텔 아벤트리 부산,2020년 12월,깨끗하고 친절하였으며 가성비도 좋았습니다
12865,부산,호텔 아벤트리 부산,2020년 12월,"위치도 좋고, 청결하고 친절해서 모두 좋았습니다."
12866,부산,호텔 아벤트리 부산,2020년 11월,아늑하고 편안했어요! 그리고 직원분들이 친절하셔서 좋았어요.
12867,부산,호텔 아벤트리 부산,2020년 12월,바닥카페트가 있는것도 좋고 꼼꼼하게 고퀄로 인테리어해두고 침구에서 부터 가전기기 욕실까지 좋네요
12868,부산,호텔 아벤트리 부산,2020년 11월,위치와 가격이 모든 단점을 커버합니다. 남포동 일대에서 가성비 최고입니다. 잘쉬다 왔습니다.
12870,부산,호텔 아벤트리 부산,2020년 11월,친절하고 깨끗하며 가성비 만점
12871,부산,호텔 아벤트리 부산,2020년 11월,24시간 프론트데스크. 짐 맡기기에 아주 편리했습니다. 위치도좋았어요
12872,부산,호텔 아벤트리 부산,2020년 11월,남포동 중앙에 위치해서 접근성이 아주 좋다. 쇼핑하고 바로 들어가서 쉴 수 있어서 좋았다. 용두산 야경을 감상할 수 있었다.
12873,부산,호텔 아벤트리 부산,2020년 11월,뷰가좋아요. 놀기좋은위치지만 숙소자체는 조용한 편이에요.
12874,부산,호텔 아벤트리 부산,2020년 11월,시내 중심 편안 느낌의 숙소
12875,부산,호텔 아벤트리 부산,2020년 11월,위치가 좋고 청결했습니다. 데스크직원도 친절했습니다.
12876,부산,호텔 아벤트리 부산,2020년 11월,주차장 넓고 숙소 깨끗하고 직원분들도 친절하고 주변 관광도 가깝고 전체적으로 너무 너무 만족 합니다. 쵝오!
12877,부산,호텔 아벤트리 부산,2020년 11월,위치도 좋고 객실 청결도도 만족스러웠어요. 가격대비 훌륭했어요
12878,부산,호텔 아벤트리 부산,2020년 11월,"수압이 약하다는 리뷰를 봤는데 실제 숙박해 보니 저에게는 크게 거슬릴 정도는 아니었습니다 : ) 찾는 길이 어렵지도 않았고, 청결하고 좋았어요"
12879,부산,호텔 아벤트리 부산,2020년 11월,엄청난 가성비와 친절한 직원분들! 강추!
12880,부산,호텔 아벤트리 부산,2020년 11월,위치 대박 좋고 가성비 좋아요 또 묵을게요!!
12881,부산,호텔 아벤트리 부산,2020년 10월,위치 청결 가격 주차 등 모든 것이 좋았다.
12882,부산,호텔 아벤트리 부산,2020년 10월,깔끔하고 방이 커서 좋았어요
12883,부산,호텔 아벤트리 부산,2020년 10월,"위치, 복잡한 위치임에도 조용함"
12884,부산,호텔 아벤트리 부산,2020년 10월,남포동 중심가에 있어서 호텔 위치가 아주 좋았습니다. 객실도 깔끔하고 주차 시설도 편리했습니다.
12886,부산,호텔 아벤트리 부산,2020년 9월,위치가 좋았고 필요한 것만 딱있어 전혀불편함이 없었어요 남포동에서 숙박한다면 무조건 또 올 것 같아요
12887,부산,호텔 아벤트리 부산,2020년 9월,업무처리 잘하고 깨끗하고 다 괜찮아요
12888,부산,호텔 아벤트리 부산,2020년 9월,직원들 친절하고 위치좋고 깨끗하고 그럼된거죠 항상이용하는곳이죠
12889,부산,호텔 아벤트리 부산,2020년 8월,"업무차 2틀 숙박예약을 하고 도착을 했는데 , 너무나도 만족스러웠고 가성비까지 너무 훌륭했습니다. 그리고 무엇보다 직원분들이 모두 다 친절 하셨고 ,  새벽시간에 문의해도 너무 친절하게 해주셔서 감사했었습니다."
12890,부산,호텔 아벤트리 부산,2020년 8월,"남포 번화가 위치, 부산 타워 뷰, 꽤 편한 침구, 친절한 프론트 직원"
12892,부산,호텔 아벤트리 부산,2020년 8월,위치 최고 숙소도 아늑하구 직원분도 친절하셨다
12894,부산,호텔 아벤트리 부산,2020년 8월,"깨끗하고 넓었어요. 침대도 푹신하고, 필요한 어매니티 다 준비되어 있고, 직원도 친절했어요. 그리고 같은 건물에 롤러장, 게임센터 다 있어서 놀기 너무 좋았어요!"
12895,부산,호텔 아벤트리 부산,2020년 8월,남포동 중심 여행하기에 최고의 위치 가성비 최고입니다
12896,부산,호텔 아벤트리 부산,2020년 8월,위치가 너무 좋았고 숙소도 깔끔했어요. 다만 트리플룸이 6층이라 뷰가 조금 아쉬웠네요
12897,부산,호텔 아벤트리 부산,2020년 8월,깨끗하고 친절하고 조용하고 위치 좋고 차 세워놓고 주변 구경 다니기 아주 좋았어용 아주 굿굿 이요 ㅋㅋㅋ
12898,부산,호텔 아벤트리 부산,2020년 8월,시내에 위치해서 이동하기 편하고 접근성이 뛰어남
12902,부산,호텔 아벤트리 부산,2020년 8월,"가격, 위치, 서비스, 방크기 등 카페트 바닥 먼지를 제외하면 최고의 숙소였습니다."
12903,부산,호텔 아벤트리 부산,2020년 8월,저렴하게 잘 이용했어요. 객실 크기도 좋고 편안하고 주차장도 좋구요...
12904,부산,호텔 아벤트리 부산,2020년 8월,체크 아웃후에도 캐리어를 맡아주셔서 너무너무 감사했어요
12905,부산,호텔 아벤트리 부산,2020년 8월,친절하셔서 편히 잘쉬다왔어요
12906,부산,호텔 아벤트리 부산,2020년 8월,쾌적하고.충분한 타월제공 및 침구상태 좋음
12907,부산,호텔 아벤트리 부산,2020년 8월,위치는 최고였습니다. 깨끗하고 성수기에도 불구하고 대체적으로 저렴한 가격에 묶을 수 있는 곳이었어요.
12912,부산,호텔 아벤트리 부산,2020년 7월,저희는 1박2일로 묶었는데요 ㅎㅎ 근처 관광지 접근성이 너무좋아서 다음에도 이용하고 싶은 맘이에요ㅎㅎ
12913,부산,호텔 아벤트리 부산,2020년 7월,번화가 가장 중심에 위치. 최고.
12914,부산,호텔 아벤트리 부산,2020년 7월,청결했고 청소도 1박하는데 다 해주셔서 너무 좋았습니다! 부산타워 야경도 좋았구요!
12916,부산,호텔 아벤트리 부산,2020년 7월,모든점에서우수하고 훌륭합니다.  중심가에 위치하여 이동도 편했습니다.
12917,부산,호텔 아벤트리 부산,2020년 7월,깨끗하고 좋은시설과 친절한 직원들
12918,부산,호텔 아벤트리 부산,2020년 6월,위치는 말할것도 없고 너무 가성비 이상의 숙소라 굉장히 칭찬하고자 합니다. 한번더 가고싶어요.
12919,부산,호텔 아벤트리 부산,2020년 6월,직원에게 편의를 부탁했는데 완벽하게 처리해 주었고 청결과 이용함에 있어서도 좋았으며 다시 이용하고 싶은 호텔이었슴!
12920,부산,호텔 아벤트리 부산,2020년 6월,"갑자기 부산방문했는데도 불구하고, 가격대비 너무 좋았어요! 방도 업그레이드~ 다만 위치가 biff 시장쪽이긴 하나 예전만큼 북적거리는 분위기는 아니어서 아쉬웠어요"
12923,부산,호텔 아벤트리 부산,2019년 12월,대체적으로 깔끔하고 아늑함. 주변 관광지와의 거리가 가까워 편리함.
12924,부산,호텔 아벤트리 부산,2020년 1월,잠자리도 편하고 청결함. 호텔 위치가 매우 좋음
12926,부산,호텔 아벤트리 부산,2019년 12월,호텔 접근성이 좋고 숙박하기 불편하지 않았어요.
12927,부산,호텔 아벤트리 부산,2019년 11월,위치가 좋았고 전반적으로 양호한 숙박시설이었습니다. 주차장도 있어서 좋았습니다.
12929,부산,호텔 아벤트리 부산,2019년 10월,"위치가 정말최고입니다. 남포동,서면,자갈치 어디로 가든 좋은 위치입니다.  룸 클린상태나 메이드분들의 친절함은 아주좋아요!"
12930,부산,호텔 아벤트리 부산,2019년 10월,위치가 쇼핑하고 돌아다니기 좋았고 직원들이 매우 친절하였고 조식도 그런데로 오케이.
12931,부산,호텔 아벤트리 부산,2019년 9월,위치가 일단 너무 좋았고 위치가 좋으니 모든게^^ 다 만족 침구도 만족했고 특히 어메니티가 좋았네요 재방문 의사 백프로 있구요^^ 부산오면 이곳만 들릴것 같네요 ^^ 조식은 별로^^평이 안좋아서 안먹었으니 패쓰^^
12932,부산,호텔 아벤트리 부산,2019년 8월,"깡통시장, 국제시장, 자갈치시장등을 걸어서 둘러볼 수 있는 위치가 마음에 듬"
12934,부산,호텔 아벤트리 부산,2019년 8월,깔끔하구 잠자리 편안하니 좋았습니다~^^
12935,부산,호텔 아벤트리 부산,2019년 8월,"위치와 서비스가 좋았습니다. 침구가 매우 푹신해 편하게 잘 수 있었고 조식 메뉴 구성, 맛 모두 괜찮았습니다."
12938,부산,호텔 아벤트리 부산,2019년 8월,"복도 냄새 말고 전부 좋았습니다. 깨끗한 화장실, 조식, 서비스, 청결도, 시장옆 위치 너무너무 대만족이였어요"
12939,부산,호텔 아벤트리 부산,2019년 8월,위치가 역과 가깝고 번화가 한복판이라 다니기가 편했습니다.
12940,부산,호텔 아벤트리 부산,2019년 8월,청결하고 직원 친절하고 그 중에 가장 좋은 건 위치입니다 자갈치시장 감천마을 거제도 등으로 일정잡았는데 접근성이 정말 좋고 나가면 영화제 거리 식당 등등 많습니다
12942,부산,호텔 아벤트리 부산,2019년 8월,위치가 진짜 좋아요. 다만 바다 근처에서 노실분들은 멉니다 ㅎㅎ 침구도 깨끗하고 객실도 깨끗합니다.
12943,부산,호텔 아벤트리 부산,2019년 8월,"족발골목, 깡통시장, 국제시장, 자갈치시장 다 가까워서 좋았습니다."
12945,부산,호텔 아벤트리 부산,2019년 7월,침대랑 베개 진짜 푹식하고 욕실도 깨끗했구 에어컨도 잘나오고~ 조식도 깔끔하니 맛있었어요 :) 위치도 광복로 번화가에 위치해잇어서 돌아다니다가 숙소복귀하기도 편했구요!
12948,부산,호텔 아벤트리 부산,2019년 6월,침구류 상태 좋아요! 방음 잘 되고 물 잘나옵니다!
12949,부산,호텔 아벤트리 부산,2019년 5월,위치 짱! 침구류 위생도 좋았고 안락했음.
12950,부산,호텔 아벤트리 부산,2019년 5월,위치가 가장 좋았고 가격도 나쁘지 않았어요. 직원분들도 넘 친절하시네요~~
12952,부산,호텔 아벤트리 부산,2019년 5월,여기저기 돌아다니기에 위치가 좋았음.
12954,부산,호텔 아벤트리 부산,2019년 4월,늘 이곳을 다시찾는 가장 큰이유!! 역시 로케이션은 타의 추종을 불허합니다  위치 짱!!
12956,부산,호텔 아벤트리 부산,2019년 2월,깨끗하고 위치좋아요 방음도 잘됩니다
12958,부산,호텔 아벤트리 부산,2021년 9월,"가격이 매우 저렴합니다 부산타워전망이 맘에 듭니다 호텔주변에 깡통시장, 국제시장, 비프광장 등 먹을 곳이 많습니다"
12959,부산,호텔 아벤트리 부산,2021년 9월,"위치가 가장 좋습니다. 남포동 중앙이라 걸어 다니기 적합하고 전철역, 버스 가까워 좋습니다. 택시는 일방통행길이라 대로 나가서 잡아야 하지만.. 시내 관광이 목적이라면 좋습니다."
12960,부산,호텔 아벤트리 부산,2021년 9월,위치는 다른 곳으로 이동하기 좋은 곳입니다.
12962,부산,호텔 아벤트리 부산,2021년 8월,위치. 위치는 훌륭했고  주차장이 기계식이 아니라서 좋았음.
12966,부산,호텔 아벤트리 부산,2021년 2월,"주변이 너무 번화가라 별로지만 조금만 밖으로 걸어가면 식당이 많고, 가격이 저렴하여 좋았습니다. 주차가 포함되어 있어 좋았습니다."
