region,hotel,date,review_positive,review_negative
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 7월,"식사는 맛있었고, 바람과 함께 사라지다. 영화를 틀어주어 좋았습니다.","Family room인데, 28 m2(9평)으로 좁았습니다.  수영장 물이 깨끗하지 않아서 기분이 찜찜했어요!"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 5월,처음이용했는데 너무 좋았습니다 확터진 시야에 다음번에 오면 다시 이용하고 싶어요. 다른 곳보다 좀 가격대는 있지만 그정도 투자 가치가 있음,해당없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 7월,객실 청결함,투숙객에게도 수영장 입장료를 받는건 지나친 상술로 보임  더우기 야간 수영은 성인만가능하며 수영장 소음이 객실로 고스란히 전달됨. 젊은 커플은 만족할듯 하지만 가족여행으로는 비추.  특히 중층 배정시 앨리베이터 대기시간 기본 10분.  지하주차장 주차라인이ㅡ너무 좁음. 모든칸이 경차 전용같은 폭임. 중대형 suv는 양쪽 주차라인 다 넘침. 내릴 수가 없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 7월,위치좋고 깨끗하고 얼리 체크인 가능해서 더욱 좋았습니다. 또한 전망좋은 방으로 배치해 주셔서 더욱더 좋아습니다. 직원분들도 친절했고 모든것이 좋았어요.재방문 의사100%입니다.,수영장이용에 비용이 지그불된다는게 좀 아니라는 생각이 드네요.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 7월,오션뷰가 매우 좋았습니다. 밤에 테라스에서 맥주한잔하면서 바라보는 바다풍경이 참 좋았습니다.,"테라스 문을 열어두고 잤는데 어디선가 들려오는 격렬한 신음소리(;)에 민망했습니다. 가족들과 함께 있어서 황급히 테라스 문을 닫았습니다. 벽을 타고 넘어오는 소리가 아니라 열린 테라스를 통해 넘어오는 소리였습니다.  조식이 가격 대비 아쉬웠습니다. 손님의 수와 비교해 장소는 너무 좁고 아침 메뉴 가짓수가 적었습니다. 오믈렛을 받으려면 엄청나게 긴 줄을 견뎌야 했고 오렌지 음료수는 갈 때마다 없어서 결국 마시지 못했습니다. 좁은 장소 탓에 사람들과 계속 부딪혀서 음식을 가지러 갈때마다 스트레스였습니다. ""24,000원이라는 가격을 생각하면"" 아쉬운 조식이었습니다. 다음 방문 시에는 조식을 먹지 않을 것 같습니다.  전기자동차 충전에 대해 직원들의 숙지도가 미숙했습니다. 또한 전기자동차 충전비가 한 번에 만원이 나왔는데, 이건 사실 말도 안 되는 가격입니다. (한 달 전기자동차 충전에 사용하는 금액이 만원 안팎 안됩니다) 아마도 오류가 있었던 건지 직원분들이 5천 원만 받으셨지만, 5천 원도 제대로 가격이 측정된 건지 미심쩍습니다."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 7월,깨끗하고 편했어요. 테라스 전경이 너무 좋았어요.,야외수영장 쪽이 저녁에 조금 시끄러웠지만 그 밖에는 완벽했어요.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 6월,"위치, 편의시설",엘리베이터
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 6월,오션뷰가 아름답고 위치가 관광하기 좋음 청결하고 침구도 편함 재방문의사 있음,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 6월,깨끗하고 뷰가 미쳤어요.. 아침에 보는 오션뷰가 젤 좋았어요.,없어요.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 5월,아침도 맛잇엇고 바다가 보여서 너무 좋았어요 엑스포랑 가까워서 더 좋았구여 다음에는 강아지데리고 또 방문할거에오!!,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 4월,깔끔한 조식 맛있게 먹었습니다,.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 5월,뷰가 매우 좋음. 엑스포에서 공연과 해상 폭죽행사를 룸에서 모두 감상 할수 있음. 가성비 가심비 매우 좋음,코로나 2단계로 숙소에 있어야 했음....와인행사로 나름 룸에서 좋은시간을 보낼수 있었음.다만 와인에 맞는 안주(?)도 룸서비스 되었으면 더 좋을 것 같음.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 5월,가성비 조식도 주고 교통도 편하고 좋았음 방도 깨끗하고..,패밀리 디럭스룸이라 방이 두개는 있을줄 알았는데 원룸이라 아쉽..그거말고는 다 만족스러웠음! 윗층 변기 내려가는 소리가 조금 크긴했지만..
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 5월,"방 청소 상태가 양호 했으며, 마루 바닥이라 먼지도 없이  잘 지내고 왔습니다. 루프탑이 생각보다 작긴 했지만 아이 들 놀기에는 충분했습니다.","이른 체크 아웃 후 짐 보관 요청을 했으나 호텔 측에서  보관해 주는 서비스는 없습니다. 호텔 입구에 1시간 무료  이후 1시간에 1,000원씩 요금이 부과되는 보관함을 이용 해야 합니다. 엘레베이터가 넉넉치 않아 객실로 이동시  불편합니다."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 4월,욕조가 없는 객실이라 좀 아쉬웠는데 대체적으로 너무 만족해요 피크닉바구니는 별로에요 ㅜㅜ 너무 짜고 달아요 ㅋ 다른건 쉬기 좋아요 위치도 주변 식당들도 맛있구요 낮잠 좋아하는데 근처 놀이기구? 멘트가 계속 나와서 늦잠과 낮잠을 방해받는게 좀 아쉬웠어요 룸서비스도 맛있내용,피크닉바구니 맛없어요 ㅠㅠ
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 4월,위치,수건제공 등이 오전 9시부터 되는데 호텔 직원도 아닌 사복입은 사람이 와서 가져다 주었습니다. 전반적으로 호텔이라고 하기에는 좀 체계가 부족해보였습니다. 국내호텔에서 가족여행에 미취학아동 둘에 대하여 추가요금 받는 경우는 처음입니다.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 3월,수영장은 좋았습니다,"전기 점검을 왜 퇴실시간에 맞물려 하시는지... 또, 전기 점검때 엘레베이터는 된다고 안내받았는데 안되어서 22층에서 걸어내려왔네요 또, 샤워가운이 너무너무너무 잛습니다. 남자는 입을수가 없네요"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 3월,온수풀 거품파티 와인무제한 꼭 이용하세요!!!! 조식은 종류도 많고 음식 맛도 너무 맛있었습니다. 룸 컨디션도 최고였고 개모차 전용 엘리베이터까지 모든게 완벽했어요.,그런건 딱히 없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 2월,여수의 핫 플레이스와 자동차로 약 10분 정도 걸림,"오래된 것 같고, 좁은 침대, 그리고 아주 불편한 엘리베이터 시스템. 특히 3층의 포차는 절대 비추 !! 제가 숙박한 날 사람이 좀 많았는데, 주문이 밀렸다고 1시간 넘게 걸려 항의끝에 음식을 받음. ㅠㅠ"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 3월,위치,팁5천원은 놔둬야 깨끗이 청소 됨
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 1월,룸컨디션은 좋은 편이였습니다.전망도 매우 좋았고 주변환경도 괜찮았습니다.,"그래도 4성급 호텔이였던것 같던데 룸에 접시 하나, 티스푼 하나도 없었으며 직원에게 문의하자 그냥 그 호텔의 정책이라고만 할뿐 아무런 조치도 없어서 마트에서 사서 사용해야 했습니다."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 3월,위치와 시설은 굉장히 만족합니다  직원분들도 친절하시구요,"요즘같은 때에 수영장 파티는 좀..  보는 내내 불안해보였고, 너무 시끄러웠어요"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 3월,시설 위치 친절도 모두 굿입니다. 특히 나이트 와인 무제한 풀파티 넘넘 좋았어요,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 3월,방이 넓고 전망이 좋고 또 무엇보다도 테라스가 있어서 나가서 커피 마실 수 있어서 좋았다. 화장실도 욕실과 변기가 구분되어 있어서 좋았고 내가 이번에 여수에 묵은 이유도 이 호텔때문이다. 지난번에는 그냥 걸어들어가서 묵었더니 가격도 있었는데 이번에 북킹닷컴에서 조금 저렴한 가격으로 나와서 얼른 잡았다. 다음에도 여수에 간다면 이곳에 꼬옥 묵을 것이다. 요트투어도 1사람분은 무료로 이용할 수 있다. 나는 혼자이용하니 무료로 즐길 수 있었다. 엘리베이터도 고층은 짝홀로 나뉘어 있어 편안하게 이용할 수 있었다.,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 2월,바다뷰 좋았습니다 전반적으로 깨끗하고 침대도 편했습니다,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 2월,,메이드들이 청소하면서 큰소리로 전화받고 웃고 떠들고 같은층에 숙박하면서 기분이 너무나빴습니다. 그리고 청소카트를 복도한중간에놓고 사람들 다니기도 불편하게하는점도 개선해야할부분이라 생각드네요. 엘리베이터 기다리는시간도 너무길고 기대만큼의 가성비가 떨어져서 실망입니다
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 1월,"숙소 베란다에서 오동도를 바라보는 뷰와 아침 일출을 볼 수 있는 뷰를 갖추고 있어 좋았고, 옥상정원에서 바라보는 야경이 너무 좋았다.",없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 1월,"여수바다가 보여서 좋았구요, 호텔 내 할 수 있는 활동들도 많아 가족 커플 신혼여행 모두 좋아요. 위치도 주요관광지와 가까워 좋구요. 요트투어 이벤트도 괜찮습니다.",아쉬웠던점이 없을 만큼 좋았어요.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 1월,,베게가 높아요
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 11월,너무 깨끗하고 좋았어요! 특히 온수풀,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2021년 1월,,객실내부를 아파트 처럼 강화 마루로 하여 층간 소음이
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 12월,"오션뷰&야경, 청결, 요트 이벤트","룸에 테이블과 의자 미비치(베란다에만 테이블1, 의자2)"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 12월,"오동도, 케이블카와 가까워요","1. 전체적으로 청결하지 않았습니다. 화장실에 머리카락, 침대시트위에 벌레와 여자손톱조각(데싱디바 자른것), 그리고 구석에 쓰레기들.. 방 청소에 신경써주세요. 2. 방음이 최악입니다. 위방 말소리, 문닫는소리 다 들림. 3. 침구류가 불편해서 다음날 허리가 아팠습니다. (방이 너무 건조해요) 4. 이틀을 묵었는데 방청소를 하지 말아달라고 따로 카운터에도 얘기했는데 외출후 돌아와보니 청소가 되어있었습니다. 청소 인력 관리가 잘못된건지 카운터 리셉션에서 전달을 안한건지 기분이 상당히 나빴습니다."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 12월,데스크직원 친절도,"제휴업체 직원,청소용역 관리부실"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 12월,없음,"디럭스트리플룸이었습니다. 방도생각보다작았지만, 바로앞에 베네치아호텔이 정면을 가리던데요! 바다뷰라고 좀더 비싸게주고예약했는데. 게다가 트리플룸은 저층뿐이라네요. 풀파티음악소리가큽니다. 트리플룸인데 비치된 커피도 두개뿐이고 큰타월도 두개이고. 뷰도 생각보다 넘별로였고.ㅠ 너어무 돈이 아까웠어요.(전날 돌산에 있는펜션보다 더 비싼데 훠얼씬별로였음)"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 11월,바다조망원이좋았습니다,냄새가많이나요
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 11월,"엑스포역, 오동도, 케이블카와 가까운 위치에 입점해있고 프론트직원들도 친절했습니다. 테라스가 정말 좋더라구요. 전망 최고! 요트이벤트와 풀파티를 하려 예약했는데 아쉽게 날씨때문에 요트는 타지 못했어요. 밤에 버블 풀파티가 상당히 재미있었습니다. 온수풀이 미지근하다는 후기에 추우려나 했는데 생각보다 훨씬 따뜻해서 신나게 물놀이를 즐겼습니다. 다음에 또 오고 싶은 호텔입니다",화장실이 약간 더러웠지만 사람이 하는 일이니 그려러니하고 그냥 썼습니다. 밤에 잠잘때는 온풍기(?)소음이 꽤 크더라고요. 귀마개끼고 자니까 별 상관은 없었지만..
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 11월,직원친절 객실뷰좋음,없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,뷰가 거의 끝자락방이라 좀아쉬웠지만 너무좋았어요. 수영장도 최고! 여수가면꼭 여기 예약할듯해요,수영복 대여가능하면 좋을거같아요.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 11월,"좋은 위치, 좋은 시설, 좋은 풍경 그런데 너무나 시끄러운 환경입니다.  창을 조금이라도 열면 잠을 잘 수 없을 정도였어요.",스끄러운 도로 옆만 아니면 더할 나위가 없어요.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,무료 요트승선 체험 할 수 있어서 좋았어요 !,"엘리베이터가 전층, 짝수층, 홀수층 구분되어있어서 조금 불편했는데 에너지 절약을 위한거라 마냥 아쉽지는 않았어요 !"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,여수 엑스포 바로 앞에있는 위치와 숙소가 넓고 깨끗해서 좋았어요~ 전객실 오션뷰인것 같았는데 레지던스 형태로 안에서 간단한 조리가 가능한 객실이어서 좋았습니다.,없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,좋았는데..룸준비가 덜되어있었어요..물도없고 ㅂㅔ게도 부족하고..하,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,객실 바닥이 난방이 됨,"짐보관이 서비스 안됨. 호텔로비 구석에 유료락카 사용해야함 1시간만 무료고 그 이후 1시간마다 천원씩 부과됨. 당연히 얼리체크인도 안됨 옥상 루프탑 있었으나, 체크인 할때 설명없음. 바다전망이라고 했는데 바다걸친 전망이었음 객실이 꽉차서 그런가 했는데 메인바다전망방은 비어있었음 7층이었는데 수압 엄청 약함 저녁8-10 성인풀장 운영하는데 엄청 시끄럽고 헐벗은 커플들 볼수 있음 가족단위로 왔으면 엄청 민망함 객실청소를 좀 늦게한다고 안내를 받기는 했는데 5시 30분이 지나도록 안되어 있어서 좀 놀랐음"
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,,객실에 쇼파가없었어요 ㅠㅠ
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,,들어가자마자 우유 냄새가 엄청나서 불쾌했습니다 객실 사진이 디테일하지 못한 이유가 있더군요 가격대비 그럭저럭
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,Very Good!,none
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,그냥 청결하고 가성비 좋았던 것 같아요.,바로 옆 공사 중이라 아침에 엄청 시끄럽습니다. 특히 수영장에서 나오는 음악 또한 밤 10시까지 켜져있던데 매우 시끄러워요... 그리고 뷰 또한 깔끔하지 못해요. 사실 오션뷰 라기보다는 앞에 있는 호텔 보는 뷰 랄까? ㅋㅋ
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,글쎄요...,엘리베이터 탑승시 대기시간이 길어 불편함. 건물규모에 비해 터무니 없이 작은 승강기 시설.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,위치가 좋았고 요트투어 최고에요 방도 청결했습니다,없습니다
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,"위치,서비스,친절한 안내 모두만족스런여행이었어요.",
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 10월,여수 바다를 언제나 바라볼 수 있는 뷰가 좋았습니다~! 그리구 동백섬도 숙소에서 꽤 가까워서 산책하기 좋은 것 같아요. 시설도 깔끔하고 리셉션도 친절해서 너무 좋았습니다. 다음에 또 올 것 같아요!,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,"전 객실이 바다전망이라 좋고, 시설이 깔끔해서 마음에 들었어요~",아쉬운점 없습니다
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 9월,2118호였는데 방에서 바다가 잘보였어요 (맞은편 베네치아??호텔도 잘보엿지만요)ㅋㅋ 배달음식은 로비에서 받아와야하고 3박4일 있었는데 룸도 잘 치워줬어요ㅋ 깨끗한편이었고 다른 호텔보다 방이 좀 더 컸던게 마음에 들엇어요 침구도 적당히 포근했구요,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,아쿠아리움 가까움.,체크인시간이 너무 오래걸림
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 9월,생각지도 않았는데 방에 드럼세탁기가 있어서 아주 요긴하게 잘 썼습니다. 전망도 좋았고 방도 널찍해서 이틀 푹 쉬었네요.,여수 순천을 여행하려면 위치가 좋습니다. 근데 저처럼 전남 동남부 전체를 돌아다니기엔 위치가 조금 안쪽이긴 했네요. 그것 외에는 없습니다.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 9월,코로나 방역을 잘하고 있어서 안심 했어요~ 세스코 사람들이 많이와서 여기저기 꼼꼼히 체크하는 모습에 엄지척 그리고 직원분들도 친절하구 조식도 단품으로 나오는데 맛있었어요 객실도 청결해서 오랜만에 호텔다운 호텔에 온거 같아 좋았어요^^ 다음번에 여수오면 또 놀러올게요~~~~,없음
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,야간 풀,도떄기 시장도 아니고 체크인할때 2시간 기다렸습니다.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,풀 파티가 재밌었네요,가성비 별로..비싸게 갔는데 서비스나 청결도 그럭저럭이였어요 아쉽네요
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 9월,청소하는 분들 매우 친절,체크아웃할때 매우 불친절
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 9월,"1. 코로나때문에 고민많았는데 청결이며 방역이며 굿 2. 오션뷰 정말 한달동안 방잡고 있고싶을 정도로 너무 좋았어요 3. 직원 친절! 직원들의 표정이 생기있고 따뜻한 배려가 느껴졌어요 4. 호텔안에서 할수있는 프로그램과 패키지 선택의 폭이 넓어서 좋았음 5. 요트투어, 여수가면 꼭 유탑에서 투숙하고 요트 꼭 타세요  평생 추억할수 있을거예요",하나도 없었어요!! 만족 1000퍼센트!
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 9월,전화할때와 체크인할때 모두 직원들이 친절했고 객실뷰랑 위치가 좋았어요,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,ㅡ,방이 청소가 안되어있는 느낌으로.. 방 체인지 2번 했구요 실습생이셔서 그런지 서비스마인드가 안되어있는 느낌?  전체적으로 가족 관광호텔 느낌이에요. 무엇보다도 수영장이 너무 더러워요.. 코로나때문에 다른 호텔들은 시간대별로 소독 조치하는데..여긴 물에 이물질과 전날 인피니티풀에 사용한 걸로 추정되는 거품들.. 배수구? 주변 녹조.. 위생이 별로입니다.. 수영장 때문에 숙소를 택하셨다면.. 다른 곳 찾아보시길..
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,,요리 불가
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,청결 한 점 객실에서의 뷰는 만족스러움.,"엘레베이터 수가 적어서 기다리는 시간이 적당이상 걸렸음.야간에 밖에서 기계 돌리는 소음이 새벽 사간 내내,객실안 까지 들림."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,객실 시설이 너무 편리하게 되었어요,
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,호텔 내부가 생각보다 깨끗하고 좋았습니다. 호텔 인근에 구경거리가 많아 좋았습니다.,바다 뷰에 호텔이 정면에 있어서 아쉬웠습니다.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,모든 방들이 다 바다전망인 것 같더라고요.  깨끗하고 좋았어요,차가 없으면 걸어다닐 수는 없어서 ㅠㅠ 날씨가 더워서 어딜가든 택시타고 다녔어요! 아쿠아플라넷은 걸어가도 되는 거리였어요! 발코니 방충망은 꼭 닫아야하는 것 같아요. 벌레가 들어와서 ㅠㅠ 바다전망 너무 좋아요♡ 풀파티는 사람이 넘 많아서 좀 그랬지만 재밌었어요
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,주변 관광지와 식당이 많아 동선이 편함.,"층간 소음이 심하고, 승강기 이용이 투숙객 대비 적어서 무척 불편함."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,룸 뷰가 좋고 주차장 넓음. 수영장 dj 선곡은 제주도 히든클리프보다 괜찮은듯.,엘레베이터 이용 극악...한 번 올라갔다 왔다갔다 하려면 많은 시간 소요. 성수기인걸 감안해도 체크인 시 1시간 이상 대기해야한다는 점은 매우 불편했음 또한 숙소 비용이 그렇게 저렴하지 않음에도 불구하고 투숙객도 수영장 이용시 추가 비용 발생하는 것은 좀 별로.  또 룸서비스 이용시 배달음식마냥 일회용품에 받은 것은 처음이라 신기했음.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,직원들이 친절해요. 진심으로 도와주려는 맘이 느껴졌어요,"호텔 매니지먼트 컴퍼니의 호텔 편의 시설, 룸 컨디션과 유지등 전면 재정비가 필요한듯합니다. 거의 모든면에서 서울 호텔 별 셋 레벨이지만 가격은 별 넷, 다섯이고요.  엘리베이터 이용이 좀 불편하고 이용객들이 혼란스러워 하니 엘리베이터 로비가 혼잡해요. 체크인, 아웃할땐 많이 분비고 느려요. 예약은 더블베드룸 있었는데 투 싱글베드룸에서 침대 하나를 뺐는지 방이 휑해서 좀 황당했어요. 사진에서 본 라운지 체어도 없어 앉아 있을곳이 마땅찮았습니다.  기본적인 free 서비스 (ie 짐맡기기)는 다 돈을 내야하고요, 룸안에 있어야할 아메니티도 부족하거나 없어 아쉬웠어요.  청소팀이 사용하시는 복도 린넨룸 창고문은 꼭 닫아 주셨으면 합니다. 청소 카트도 복도 한가운데에 놓고 룸 청소하는걸 보여주는건 좀 아닌것 같아요.  전반적으로 기대에 못미치는 실망스러운 호텔이었지만 로비 프론트 데스크에 계시는 스태프들은 프로페셔널한 서비스에 진심이 느껴졌어요.  위치는 여수역, 엑스포, 아쿠아리움과 가까워 편했어요."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,청결하고 친절함 오션뷰 이지만 앞에 베네치아 호텔 너무 딱 차지하고있어서 호텔뷰라고 보는게 더 맞는듯 수영장은 잘 보임,아침 7시 30분쯤 화재 경보로 투숙객 대피 소동이 벌어지고 안내방송 이후 조치는 없었음. 9시쯤 상황 종료되었다고 방으로 가도 좋다는 방송뿐이었음 11시 체크아웃은 지켜 달라는 전화가 오더라.. 편안한 투숙이 되어야 했으나 오히려 피곤만 쌓인 여행이 되었음..
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,"깨끗하고 편안한 잠자리를 할 수 있었습니다. 조식도 좋았고요,, 관광할수 있는 위 치도 최적 입니다. 직원들의 서비스도 친절하게 해 줬습니다.","엘리베이트 운행시스템은 엉망이었습니다. 바쁜시간에는 30분을 기다려야 해요,,, 비즈니스상 컴퓨터 사용공간을 따로 있었으면 좋겠습니다."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 7월,,부킹닷컴 답변엔 얼리체크인 추가비용 얘기가 없었는데 그 부분에 대한 설명을 카운터 직원이 너무 불친절하게 응대해서 초반부터 기분이 별로였습니다.
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,뷰 좋고 객실 깔끔하고 조식 가성비 좋네요.,4시 넘어 도착했는데 체크인 1시간 걸리고.. 엘리베이터엘리베이터..
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 8월,"방이 깨끗했고, 풀파티는 음악과 분위기가 좋았다. 주변 다른 호텔엔 수영장이 없다는 사실이 이 호텔의 최대 장점이다.","이곳의 엘레베이터 시스템은 인류 문명과 한국 사회가 발전 중이라는 믿음에 심각한 의심을 야기한다. 엘리베이터의 수가 모자란 것은 아니지만 모두 개별적으로 움직여 거의 모든 엘베가 거의 모든 층에 정차하며, 심지어 고층에서 탑승하여 내려가던 중간에 10층에 정차 후 다시 고층으로 올라갔다 다시 내려온 적도 있다. 함께 탑승한 승객들이 이러한 기적에 어안이 벙벙할 동안, '다시' 내려갈 때도 역시 거의 모든 층 정차 법칙은 적용됐다. 또한 체크인 시스템은, 어떤 높은 분이 고안한 것인지는 모르겠으나, 그 분은 사비로라도 로비 직원들에게 감정노동 수당을 지급해야한다는 결론에 이르게 한다. 2시30분에 체크인을 시도하는 고객은 우선 체크인 대기번호를 받게 되며, 2시 31분에 도착한, 그리고 그 전에 도착했던 모든 고객과 함께 3시까지 대기한 후 2시 30분에 받은 대기 번호 순서대로 체크인을 하게 된다. 자연스레 화가 난 모든 고객들이 로비에 모두 3시까지 모여있게 되며, 애꿎은 로비 직원들만-그들이 개인적으로는 모두 좋은 사람임에 틀림없는데도-감정노동의 대상이 되게 한다. 물론 체크인 이후에는 엘리베이터의 기적을 목격하는 영광을 누리게 된다. 마지막으로, 방의 방음은 전통적인 한국식 방문의 그것을 연상시키는데, 흔히는 창호지라고 알고있는 소재를 사용한 것으로 사료된다. 투숙 마지막날 오전 6시30분에 울린 옆방 손님 전화기의 진동 소리에 우리 가족은 대체 전화를 받지 않는 가족 구성원이 누구인지에 대해 오전 6시 40분까지 토론과 꽤 격렬한 직접 검증을 해야했다. 덕분에 체크아웃 시간은 빨라졌으나, 엘베 기적은 역시 피해갈 수 없었다."
yeosu,유탑 마리나 호텔&리조트 여수 엑스포,2020년 6월,"숙소에서 현재 무료로 2잔 주는것, 다른 호텔보다 신축이라그런지 굉장히 깨끗하고, 바다뷰에 발코니까지 있어서 좋았습니다. 아래층에 치킨집도 있어서 ㅋㅋ 사서들고와서 먹으면 최고에요. 침대도 굉장히 넓고 포근합니다 풀장도 기대이상으로 재미졌어요",엘리베이터가 조금 느려요!
