,index,date,region,hotel,review_positive
4019,16194,2021-06-01,부산,토요코인 부산역1호점,부산역에서 1분거리. 깔끔한 숙소.
4020,16195,2021-06-01,부산,토요코인 부산역1호점,에어컨에서 냄새가 나서 틀지 못했습니다. 1박이기도 했고 체크인도 늦어 방 바꾸지 않고 그냥 묵었네요.
4021,16196,2021-04-01,부산,토요코인 부산역1호점,서비스나 다른면은 모두 만족합니다.
4022,16197,2021-05-01,부산,토요코인 부산역1호점,직원 친절하고 아침식사 만점
4023,16198,2021-05-01,부산,토요코인 부산역1호점,군더더기 없는 느낌입니다. 시설도 조식도 불필요한 것을 최소화해서 효율이 높인. 교통이 무지 편하고 부담없이 머물 수 있는 곳 입니다.
4024,16199,2021-05-01,부산,토요코인 부산역1호점,"가성비가 좋고, 위치와 접근성이 매우좋음."
4025,16200,2021-05-01,부산,토요코인 부산역1호점,부산역 바로 옆이라 위치는 정말 좋아요. 직원분들의 친절함에 감사합니다.
4026,16201,2021-05-01,부산,토요코인 부산역1호점,좋은 위치 가성비좋은 호텔입니다 식사도 좋고 직원도 친절합니다
4027,16202,2021-05-01,부산,토요코인 부산역1호점,가성비로는 최고!
4028,16203,2021-04-01,부산,토요코인 부산역1호점,위치가좋음
4029,16204,2021-04-01,부산,토요코인 부산역1호점,조식 최고. 어묵이 장난아님
4030,16205,2021-02-01,부산,토요코인 부산역1호점,"부산역을 이용한다면 최고의 위치. 호텔을 나가면 바로 부산역 입구이며, 주변에 편의점도 많아서 24시간 용이함"
4031,16206,2021-03-01,부산,토요코인 부산역1호점,"좋은가격, 좋은위치에 조용함."
4032,16207,2021-02-01,부산,토요코인 부산역1호점,역 앞이라 좋았고 조식과 잠자리도 Good 입니다 부산에 갈때마다 사용하겠습니다~
4033,16208,2021-02-01,부산,토요코인 부산역1호점,"가성비가 너무 좋고, 조식도 가볍게 좋아요. 심플하고 사치스럽지않게 여행분위기 내기 좋아요. 일본 온 것 같은 느낌도 듭니다"
4034,16209,2021-02-01,부산,토요코인 부산역1호점,위치가 좋았습니다.
4035,16210,2021-01-01,부산,토요코인 부산역1호점,간단하게 먹고 나가기에 좋았습니다. 무거운 식사 안 좋아하는 분에게는 충분할 것 같습니다.
4036,16211,2021-01-01,부산,토요코인 부산역1호점,"조식은 안 먹었고, 위치는 좋네요"
4037,16212,2021-01-01,부산,토요코인 부산역1호점,아침식사는 다양하게 준비되어있어서 첫날은 죽위주로 먹고 다음날은 토스트 위주로 먹었는데 간이 세지않아서 굿!!!
4038,16213,2020-11-01,부산,토요코인 부산역1호점,2년전에 일때문에 오래 묵다가 오랜만에 출장으로 갔는데 여전히 깨끗하고 가성비 갑임을 보여줌...
4039,16214,2020-12-01,부산,토요코인 부산역1호점,"위치짱,조식제공,짐보관서비스"
4040,16215,2020-11-01,부산,토요코인 부산역1호점,부산역 코앞이라는 것이 좋았음 그냥 가격대비 무난함
4041,16216,2020-11-01,부산,토요코인 부산역1호점,가성비도 좋고 직원분들이 친절해서 너무 좋았습니다.
4042,16217,2020-11-01,부산,토요코인 부산역1호점,역에서 가까워서 짐 맡겨놓고 관광 다니기도 좋고 저렴한데 조식까지 먹을수있어서 좋았어요.
4043,16218,2020-11-01,부산,토요코인 부산역1호점,좁음
4044,16219,2020-11-01,부산,토요코인 부산역1호점,맛있는 조식 부산최고의 지리적 위치
4045,16220,2020-10-01,부산,토요코인 부산역1호점,위치 참 좋아요
4046,16221,2020-08-01,부산,토요코인 부산역1호점,"아침일찍 ktx를 타야해서 평소 다른지역토요코인을 예약했습니다. 시설이나 호텔느낌은 알고있어서 아무걱정없이 예약했습니다. 항상 깔끔하고 가성비 굿입니다. 부산역점은 처음 이용해봤는데 늦게 자고 일찍가야해서 구체적인설명은 힘들지만 저는 만족입니다. 부산시티버스정류장코앞, 부산역코앞, 최고입니다.!"
4047,16222,2020-10-01,부산,토요코인 부산역1호점,"토요일 시험때문에 숙박을 하게됐는데, 부산역이랑 위치가 가까워서 좋았구요, 저녁 10시 넘어서 갔는데도 체크인이 가능했어요. 안에 샴푸나 칫솔 바디샤워는 다 있는데 클렌징 폼도 주긴하지만 여유분으로 하나 더 들고 오시는게 좋구요, 샤워타월 없으니 들고오셔야합니다, 역근처라서 시끄러울줄 알았는데 조금의 소음은 있으나,자는데는 별 지장 없습니다. 아침7시부터 제공되는 조식은 밥이랑 국,빵이랑 우유도 있어서 입맛대로 먹을 수 있는 점이 좋았어요."
4048,16223,2020-08-01,부산,토요코인 부산역1호점,여름 휴가기간이라 고객이 많았지만 서비스나 아침식사를 챙겨주셔서 감사합니다. 직원분들이 많이 친절했습니다.
4049,16224,2020-09-01,부산,토요코인 부산역1호점,아침 식사가 무료입니다. 깔끔합니다.
4050,16225,2020-09-01,부산,토요코인 부산역1호점,저렴한 금액의 조식까지 나오고 객실 내부 청결상태가 좋았습니다.
4051,16226,2020-08-01,부산,토요코인 부산역1호점,그런대로 좋았어요
4052,16227,2020-08-01,부산,토요코인 부산역1호점,생각보다 방이 넓고 가성비 엄청 좋아용
4053,16228,2020-08-01,부산,토요코인 부산역1호점,그 외의 모든것이 다 좋았음
4054,16229,2020-08-01,부산,토요코인 부산역1호점,조식 최고
4055,16230,2020-08-01,부산,토요코인 부산역1호점,위치에 대만족합니다.
4056,16231,2020-08-01,부산,토요코인 부산역1호점,식사 맛있게 먹었어요  친절해요
4057,16232,2020-07-01,부산,토요코인 부산역1호점,가성비 최고의 호텔이다. 깔끔하고 정갈하다.
4058,16233,2020-08-01,부산,토요코인 부산역1호점,위치가 너무 좋고 가성비 최고입니다.
4059,16234,2020-08-01,부산,토요코인 부산역1호점,역 바로 앞이라 편했다. 직원분들도 친절하셨고 혼자지내기 만족스러웠다
4060,16235,2020-07-01,부산,토요코인 부산역1호점,"아침식사 단순하긴한데 충분히 괜찮았구, 일본 호텔 느낌 물씬 납니다 ㅋㅋ 안좋은 뜻이 아니라 그만큼 깨끗하다는 뜻입니당"
4061,16236,2020-07-01,부산,토요코인 부산역1호점,위치
4062,16237,2020-07-01,부산,토요코인 부산역1호점,편리한 위치와 뛰어난 가성비
4063,16238,2020-07-01,부산,토요코인 부산역1호점,가성비 만점의 훌륭한 조식
4064,16239,2020-07-01,부산,토요코인 부산역1호점,위치 좋고 청결도 좋음.
4065,16240,2020-07-01,부산,토요코인 부산역1호점,역이랑 가까운 점
4066,16241,2020-06-01,부산,토요코인 부산역1호점,위치가 좋고 정비가 잘되어있음
4067,16242,2020-06-01,부산,토요코인 부산역1호점,"위차, 청결도"
4068,16243,2020-06-01,부산,토요코인 부산역1호점,"좁은 방임에도 불구하고 완벽한 구조로 있을 것들이 모두 잘 구비된 방. 청결하게 유지되는 침구와 물이끼 등 하나없는 깨끗한 욕실에 만족.  대신 합리적 가격에 따른 얼리체크인은 불가능하다는 아쉬운 점이 있음. 1시간당 11000원을 내면 가능함. 얼리체크인이 당연한 권리는 아니니 맞는 제도이지만 괜히 서운해지기도 하는 ㅎㅎ 친절한 직원, 착한 가격, 그에 비해 상당한 수준의 룸 컨디션! 만~족입니다!"
4069,16244,2020-06-01,부산,토요코인 부산역1호점,조식 식당 직원 엄청 친절하고 좋음
4070,16245,2020-05-01,부산,토요코인 부산역1호점,"부산역 바로앞에 있음 작은크기지만 청결함 잠옷,세탁시설 이용가능함 편안한 침구덕에 짧지만 푹잘수 있었음"
4071,16246,2020-04-01,부산,토요코인 부산역1호점,위치도 좋았고 조식도 잘 먹었습니다.
4072,16247,2020-05-01,부산,토요코인 부산역1호점,가성비 대비 이만한 곳 없는듯. 특히 침대 겁나 편했어요 ㅎ
4073,16248,2020-05-01,부산,토요코인 부산역1호점,가성비좋고 직원 매우친절함
4074,16249,2020-04-01,부산,토요코인 부산역1호점,무료 조식제공이라 고 ?? 여러가지 골라 먹을수있는 미니조식바 같아요
4075,16250,2020-04-01,부산,토요코인 부산역1호점,철도교통과 최단거리입니다
4076,16389,2022-01-01,부산,토요코인 부산역1호점,가성비 대박요 부산역 초근접이라 이른아침 기차 이용객이라면 강추합니다
4077,16390,2022-01-01,부산,토요코인 부산역1호점,"침구가 포근해서 좋았고, 조식이 훌륭합니다."
4078,16391,2022-01-01,부산,토요코인 부산역1호점,조식이 너무 잘나와서 좋았어요! 가격대비 조식까지 나오니 아주 굿~~
4079,16392,2022-01-01,부산,토요코인 부산역1호점,"처음에는 키를 보고 놀랐지만 옛날에 자주 쓰던 곳이라 편안하고 좋았어요.저는 일본인. 부산역 바로 옆에 있는데 가성비도 좋아서 감사해요~또 토요코인을 이용할게요. 아,프론트에 있는 직원 분이 잘 해주셨 가지고 더 점수 플러스~!"
4080,16393,2022-01-01,부산,토요코인 부산역1호점,위치는 너무좋았고 조식또한 너무 기대이상이라서 친근와의 여행이 좋은추억이되었어요
4081,16394,2022-01-01,부산,토요코인 부산역1호점,모두만족
4082,16395,2021-12-01,부산,토요코인 부산역1호점,역에서 가까워서 좋았음.
4083,16396,2021-12-01,부산,토요코인 부산역1호점,"위치가 부산역과 매우 가까우며 서면, 남포동 등 주요 중심지도 멀지 않아서 동선 짜기가 편했어요"
4084,16397,2021-12-01,부산,토요코인 부산역1호점,아침 조식도 잘 나왔는데 한꺼번에 사람들이 몰려 자리가 조금 협소했습니다. 부산역에있어 대중교통 이용과 여기저기 다니기 참 편리했습니다. 다음 차량없이 이용시 또 갈것 같습니다.
4085,16398,2021-12-01,부산,토요코인 부산역1호점,"24시간 체크인, 위치(역 앞), 편의점도 2곳, 가습기 비치"
4086,16399,2021-12-01,부산,토요코인 부산역1호점,부산역에서 코앞 어메니티 괜찮음 저렴함(더블룸기준 5만원 안하고 예약한듯) 조식 무료
4087,16400,2021-12-01,부산,토요코인 부산역1호점,위치는 정말 좋았는데 다음엔 그냥 다른 데 묵을래요 직원들은 친절했습니다.
4088,16401,2021-12-01,부산,토요코인 부산역1호점,아침식사는만족 교통이편리
4089,16402,2021-12-01,부산,토요코인 부산역1호점,부산역 완전 코앞
4090,16403,2021-12-01,부산,토요코인 부산역1호점,진짜 가성비로 묵는 호텔입니다~ 좋습니다
4091,16404,2021-12-01,부산,토요코인 부산역1호점,"가성비, 위치, 조식 모두 매우 만족했습니다"
4092,16405,2021-12-01,부산,토요코인 부산역1호점,일인실 조식무료 가성비짱
4093,16406,2021-12-01,부산,토요코인 부산역1호점,조금 늦게 아침식사를 갔었는데 매장에 계신 분이 너무 친절하게 도와 주셨어요.
4094,16407,2021-11-01,부산,토요코인 부산역1호점,주차시설  엘리베이터가 협소
4095,16408,2021-11-01,부산,토요코인 부산역1호점,위치 좋구요~직원분들이 친절해서 더 좋았어요~~
4096,16409,2021-11-01,부산,토요코인 부산역1호점,부산역 바로앞에 위치해서 너무 좋았고 숙소도 생각보다 깔끔하고 아늑해서 좋았어요
4097,16410,2021-11-01,부산,토요코인 부산역1호점,없어요
4098,16411,2021-11-01,부산,토요코인 부산역1호점,다 좋습니다
4099,16412,2021-11-01,부산,토요코인 부산역1호점,위치도 좋고 깨끗했어요
4100,16413,2021-11-01,부산,토요코인 부산역1호점,가격대비 너무 방이 작습니다.. 정말 일본식이네요
4101,16414,2021-11-01,부산,토요코인 부산역1호점,주차공간이 협소하니 건물 외부의 공용주차장을 이용하세요
4102,16415,2021-10-01,부산,토요코인 부산역1호점,전체적으로 다 좋습니다
4103,16416,2021-10-01,부산,토요코인 부산역1호점,"먼저 아주 깨끗해서 만족스러웠으며  안내, 식당직원들 모두 친절해서 좋았습니다. 자주 이용하다보면 단점이 눈에 띌지 모르지만  처음이라 대만족입니다."
4104,16417,2021-10-01,부산,토요코인 부산역1호점,다 좋음
4105,16419,2021-10-01,부산,토요코인 부산역1호점,깨끗하고 친절합니다 위치가 너무 맘에들어요
4106,16420,2021-10-01,부산,토요코인 부산역1호점,프론트 직원분들 모두 친절하고 좋았습니다.
4107,16421,2021-10-01,부산,토요코인 부산역1호점,역 바로 옆이라 접근성이 최고. 깨끗한 시설은 물론 잠옷까지 무료로 빌릴 수 있음.
4108,16422,2021-10-01,부산,토요코인 부산역1호점,조식이 엉망이라좋았던점 제로네요 이글은 정말 지우지 말고 꼭꼭 올려주세요 일본같았음 이러겠어요!#^#
4109,16423,2021-10-01,부산,토요코인 부산역1호점,위치 조식 잠자리 다 좋음
4110,16424,2021-10-01,부산,토요코인 부산역1호점,위치와 조식 모두 만족스러웠습니다.
4111,16425,2021-09-01,부산,토요코인 부산역1호점,조식
4112,16426,2021-09-01,부산,토요코인 부산역1호점,아침식사는 매우 훌륭했습니다. 위치도 역에서 가까워 좋았고 무엇보다도 가장 좋았던건 가격대비 아늑하고 고요해서 좋았습니다. 직원분들도 매우 친절하게 객실이용방법 및 안내를 설명해주셔서 무척 도움이 되었습니다.
4113,16427,2021-09-01,부산,토요코인 부산역1호점,가성비 대비 최고입니다. 욕실은 작아도 욕조가 있어서 좋아요.
4114,16428,2021-09-01,부산,토요코인 부산역1호점,기대 이상의 아침식사!! 진짜 좋아요 정갈하고 있을거 다 있어요! 제가 있을땐 흰밥 미역국 계란죽 짜장소스 돼지고기조림 김치 소시지 샐러드 크림파스타 빵 우유 커피 씨리얼 있었어요  코인세탁도 뽀송뽀송하고 빠르게 되서 좋아요 빨래2처넌건조1천원 세제500원(프런트에서 팜)입니다
4115,16429,2021-07-01,부산,토요코인 부산역1호점,조식
4116,16430,2021-07-01,부산,토요코인 부산역1호점,"조식이 고급은 아니지만 밥, 죽, 빵이 다 있었고, 반찬도 매일 바뀌어 좋았어요. 특히 야채죽이 맛있었어요. 에스프레소를 뽑아 우유를 부어 먹으니 완벽한 아침식사가 되었지요. 감사합니다."
4117,16431,2021-06-01,부산,토요코인 부산역1호점,"직원들이 친절하였고, 조식이 간단한 한식부페지만 청결하고 깔끔함"
4118,16432,2021-06-01,부산,토요코인 부산역1호점,부산역앞에 바로 있어 편리했고 정말 가성비가 좋았습니다.
4119,16433,2021-06-01,부산,토요코인 부산역1호점,조식줘서 조으네요 둘이 아침을 먹어도 이만원정도인데 조식먹고 체크아웃하니 기분짱
4120,16434,2021-06-01,부산,토요코인 부산역1호점,항상 만족하고 이용하고 있어요 역이랑 가까워 이동이 편해요
4121,16435,2021-05-01,부산,토요코인 부산역1호점,"부산역으로 간다면 가장좋은 위치, Just a few steps away from the Gate No1"
4122,16436,2021-05-01,부산,토요코인 부산역1호점,조식포함가격비지니스소텔인데가성비 좋은비지니스호텔입니다 ~~
4123,16437,2021-05-01,부산,토요코인 부산역1호점,아침식사 포함이었고 아침식사는 가격대비 괜찮았습니다.
4124,16438,2021-05-01,부산,토요코인 부산역1호점,간단한 아침 좋아요
4125,16439,2021-05-01,부산,토요코인 부산역1호점,"가성비 좋은 비지니스 호텔입니다. 가격대비 서비스, 조식이 좋습니다. 위치도 좋아요."
4126,16440,2021-05-01,부산,토요코인 부산역1호점,저렴하고 접근성이 좋다. 직원분들도 친절하셨다.
4127,16441,2021-04-01,부산,토요코인 부산역1호점,깨끗해서 칭찬해요
4128,16442,2021-04-01,부산,토요코인 부산역1호점,5만원에 조식까지! 흡연실이라그런지 고층을 주셔서 전망도 좋았네요 ㅎ
4129,16443,2021-03-01,부산,토요코인 부산역1호점,좋은 가격에 조식이 포함되어 좋아요.
4130,16444,2021-03-01,부산,토요코인 부산역1호점,"직원 분들만 친절,,, 나머진.."
4131,16445,2021-02-01,부산,토요코인 부산역1호점,가성비 좋고 조식도 너무 좋네요
4132,16446,2021-02-01,부산,토요코인 부산역1호점,조식이 나오고 위치가 좋고 가성비는 좋았습니다.
4133,16447,2021-02-01,부산,토요코인 부산역1호점,역이랑 가까워 접근성 이 매우좋으며 무료 조식 도 훌륭했습니다
4134,16448,2021-01-01,부산,토요코인 부산역1호점,위치 조식 가격대비 넓은방 어메니티
4135,16449,2020-12-01,부산,토요코인 부산역1호점,아침식사
4136,16450,2020-11-01,부산,토요코인 부산역1호점,가성비 최고 !위치 최고! 여러모로 편하고 좋았어요~~^^ (아이들 있는 가족은 힘들겠지만요~)
4137,16451,2020-11-01,부산,토요코인 부산역1호점,조식 관계분 친절에 감사드립니다
4138,16452,2020-11-01,부산,토요코인 부산역1호점,1305호 에어컨 소리가 너무 커서 잠을 설쳤습니다
4139,16453,2020-10-01,부산,토요코인 부산역1호점,.
4140,16454,2020-11-01,부산,토요코인 부산역1호점,조식이랑 커피 맛있었습니다. 위치도 부산역이랑 가까워서 좋아요.
4141,16455,2020-11-01,부산,토요코인 부산역1호점,아늑하고 가성비 좋아요. 조식도 깔끔했어요.
4142,16456,2020-10-01,부산,토요코인 부산역1호점,저렴한거 빼곤 없음
4143,16457,2020-10-01,부산,토요코인 부산역1호점,깔끔하게 정돈된 내부시설에 부담없는 가격입니다
4144,16458,2020-10-01,부산,토요코인 부산역1호점,위치 및 침구류는 좋았습니다.
4145,16459,2020-09-01,부산,토요코인 부산역1호점,다양한 교통 수단과 연계되는 좋은 위치. 실내가 깨끗함
4146,16460,2020-08-01,부산,토요코인 부산역1호점,아침식사 좋았구요 위치도 좋음
4147,16461,2020-08-01,부산,토요코인 부산역1호점,"아침 반찬 깔끔하고 맛있었습니다. 한식외에도 토스트ㆍ시리얼ㆍ셀러드ㆍ쥬스ㆍ커피등 사려깊은 아침메뉴 참 감사했습니다. 직원분들도 모두 친절하시고 객실도 깨끗하고 침구도 뽀송뽀송했습니다. 부산역 바로 앞인것도 정말 편리했고 바로 길 건너편이 차이나타운, 시내버스정류장이 있어 여기저기로 가기편하고, 부산순환하는 2층버스 타는곳은 토요코인1호점 정문 바로 앞에 있습니다. 아! 도착하자마자 체크인 시간 전임에도 짐을 맡기고 다닐 수 있도록 짐보관 서비스도 잘 되어 있어 정말 편하게 잘 다녀왔습니다"
4148,16462,2020-08-01,부산,토요코인 부산역1호점,직원도 친절하고 방도 깔끔하여 좋았고 역 바로 옆이라 더욱 좋았습니다.
4149,16463,2020-08-01,부산,토요코인 부산역1호점,조식때문에 토요코인을 선택한다고 해도 무방할만큼 괜찮았습니다. 또한 부산역 바로 앞이라 접근성 면에서도 매우 우수합니다.
4150,16464,2020-08-01,부산,토요코인 부산역1호점,전날 저녁에 술을 많이 마셔 조식을 못먹은게 아쉽지만 객실은 너무 깨끗하고 좋았습니다
4151,16465,2020-08-01,부산,토요코인 부산역1호점,청결 이 너무좋습니다
4152,16466,2020-08-01,부산,토요코인 부산역1호점,부산역 바로 옆. 어디든 가기 좋은 위치. 깔끔하고 가성비 좋음. 맛좋은 조식
4153,16467,2020-08-01,부산,토요코인 부산역1호점,소음이나 방음이 너무 안되는 구조여서인지 그런부분 너무 불편했고 특히나 소음날때 원인을 찾을 수 없어서 더 불편했습니다. 만실이라 방을 옮길 수 없었고 층이 낮은편이라 부산역광장에서 이벤트 행사를 하니까 다 들려서 그것도 별로였고 배달음식도 전화번호 검색하면 나올건데 객실로 맡겨야만 맡을수있다고 하셔서 몇번을 왔다갔다 했는지 모르겠네요
4154,16468,2020-08-01,부산,토요코인 부산역1호점,이 이용 후기는 가이드라인에 맞지 않아 공개되지 않습니다.
4155,16469,2020-08-01,부산,토요코인 부산역1호점,"있어야 할 곳에 필요한 것이 딱딱 갖춰져있고 무엇보다 싱글침대 넓고 침구 깨끗!  스텐드, 종교서적 등 디테일 감동!"
4156,16470,2020-08-01,부산,토요코인 부산역1호점,가성비 갑
4157,16471,2020-08-01,부산,토요코인 부산역1호점,"조식/빵은 15분, 밥은10분 기다리라고 하함 미리미리 준비 좀 하시지...반찬도 예전보다 많이 성의없어짐"
4158,16472,2020-07-01,부산,토요코인 부산역1호점,무료 조식은 매우 좋았습니다. 가장 큰 장점은 부산역 바로 앞이라는 위치입니다.
4159,16473,2020-07-01,부산,토요코인 부산역1호점,청결하고 가성비 좋았습니다
4160,16474,2020-07-01,부산,토요코인 부산역1호점,"역에서 매우 가까워서 편리하였으며, 간단하지만 아침 식사의 제공이 좋았음. 싱글 룸이었는데도 욕조가 있어서 반신욕이 가능했으며 욕실이 매우 청결하였음. 물론 객실도 매우 청결하여 좋았음."
4161,16475,2020-06-01,부산,토요코인 부산역1호점,친절한 안내 감사합니다.CLUB CARD도 만들고 즐거운 하루 였읍니다.
4162,16476,2020-06-01,부산,토요코인 부산역1호점,아침도좋았구 미리 충전기 부탁드렸는데 도착하니 충전기도 바로 주셨어요
4163,16477,2020-06-01,부산,토요코인 부산역1호점,전체적으로 만족합니다.
4164,16478,2020-06-01,부산,토요코인 부산역1호점,흡연룸이라고 담배냄새를 너무 방치하는 거 같음...
4165,16479,2020-06-01,부산,토요코인 부산역1호점,위치적인면에서 최고 등급입니다.
4166,16480,2020-06-01,부산,토요코인 부산역1호점,"조식 간단하지만 있을거 다 있어서 좋았고, 맛도 있었어요. 깔끔하고 위치 엄청 좋습니다.  가성비 최고의 호텔이에요."
4167,16481,2020-06-01,부산,토요코인 부산역1호점,부산역 바로앞 위치한점과 비용저럼한데 조식까지 제공해준점 직원들의 친절함이 좋았습니다.
4168,16482,2020-06-01,부산,토요코인 부산역1호점,"아침식사가 나오는 점이 좋았고, 식당 이모님이 친절하셔서 좋았습니다."
4169,16483,2020-05-01,부산,토요코인 부산역1호점,위치랑 아침 다 좋았어요~
4170,16484,2020-05-01,부산,토요코인 부산역1호점,"코로나 때문에 다 일회용기에 있어서 일회용기가 좀 아쉬웠고.. 반찬의 양이 좀 적었어요. 그래도 이 가격에 간단한 밥과 국, 반찬, 계란 있어서 좋았습니다."
4171,16485,2020-05-01,부산,토요코인 부산역1호점,비빔밥과 토스트 좋았고요
4172,16486,2020-05-01,부산,토요코인 부산역1호점,가성비
4173,16487,2020-04-01,부산,토요코인 부산역1호점,"다른 호텔은 12시 이전에만 나가면 추가 요금 이런게 없는데 여기는 10시까지 퇴실을 해야 하고 1시간이 지날때마다 11,000원씩 추가 요금을 받아요."
4174,16557,2021-12-01,부산,토요코인 부산역1호점,조식에나온 야채죽이 너무 깔끔햇다
4175,16558,2021-11-01,부산,토요코인 부산역1호점,"환상적인 위치, 간단히 먹기 좋은 조식 제공, 굉장한 청소 상태, 짐 보관 서비스"
4176,16559,2021-10-01,부산,토요코인 부산역1호점,너무 깨끗했어요!!! 위치도 좋고
4177,16560,2021-09-01,부산,토요코인 부산역1호점,아침식사의 질이 좋아졌다 위치도 역 바로 앞이라 좋다.
4178,16561,2021-09-01,부산,토요코인 부산역1호점,부산역 바로앞
4179,16562,2021-08-01,부산,토요코인 부산역1호점,역에서 내리면 바로 있어서 좋음 비지니스로 잠깐 들렀을때 자기에는 괜찮을 거 같음 체크아웃시간이 빠른데 짐보관 가능해서 좋았음
4180,16563,2021-08-01,부산,토요코인 부산역1호점,와이파이가 잘안터져서 불편했어요
4181,16564,2021-01-01,부산,토요코인 부산역1호점,"위치 좋고 직원 친절함, 깨끗함 조식은 다양하진 않지만 맛 괜찮고 깔끔함."
4182,16565,2020-08-01,부산,토요코인 부산역1호점,"가성비, 위치, 서비스가 참 좋았습니다."
4183,16566,2020-08-01,부산,토요코인 부산역1호점,늘 이용하는 곳으로 아주 만족합니다.  다만 침대 감촉을 중요하게 생각하시는 분들은 살짝 고민하시기를.
4184,16567,2020-08-01,부산,토요코인 부산역1호점,로비 직원들. 친절해서 좋았구요 부산역 근처라서 버스.전철 이용 넘 좋았습니다 다음에도 또...이용 하려구요
4185,16568,2020-07-01,부산,토요코인 부산역1호점,무료조식도 훌륭하고 침대가 넓어서 너무 좋았어요
4186,16569,2020-05-01,부산,토요코인 부산역1호점,"직원 친절 조식 제공 로비 쾌적 연속숙박 경우, 방 미청소 요구시 새로운 수건칫솔 세트 자동 제공"
4187,16570,2020-04-01,부산,토요코인 부산역1호점,조식이 기본제공인점이 맘에 드네요
4188,16589,2021-08-01,부산,토요코인 부산역1호점,친절해요
4189,16590,2020-12-01,부산,토요코인 부산역1호점,"깨끗하고 직원분들이 매우 친절했습니다 조식도 맛있고, 겨울 온풍기 사용으로 건조할 수 있는데 가습기까지 있어서 좋았습니다. 가격대비 최상이라고 생각합니다"
4190,16591,2020-12-01,부산,토요코인 부산역1호점,아침식사가좋았어요
4191,16592,2020-08-01,부산,토요코인 부산역1호점,그냥 간편하게 먹을수 있는 아침 식사였어요.
4192,16593,2020-08-01,부산,토요코인 부산역1호점,부산역에서 가까운 숙소를 찾는다면 위치는 좋음. 근데 바다로 놀러온거라면 위치조차도 그닥 장점이 아님.
4193,16594,2020-08-01,부산,토요코인 부산역1호점,위치 굿 조식 굿 가성비 굿굿굿
4194,16595,2020-08-01,부산,토요코인 부산역1호점,조식은 부페식이라 마음대로 먹을 수 있어서 편하고 좋았습니다. 객실도 흡연/금연 나뉘어져 있어서 비흡연자인데 냄새도 안나고 쾌적했어요.
4195,16596,2020-07-01,부산,토요코인 부산역1호점,아침 조아
4196,16597,2020-06-01,부산,토요코인 부산역1호점,"위치가 너무 좋고, 특히 시설이 조금 좁긴 했지만 깨끗해서 너무 좋았어요."
4197,16598,2020-05-01,부산,토요코인 부산역1호점,두번째 이용인데 정말 좋아요. 위치나 서비스나. 굿.
4198,16609,2022-02-01,부산,토요코인 부산역1호점,the location & staff
4199,16610,2021-12-01,부산,토요코인 부산역1호점,Location was the best as the convenient connection to transport was almost all I needed. You can literally see Busan station and reach at your arm's length. Breakfast was fair. I'm glad it was included on the fare.
4200,16611,2021-11-01,부산,토요코인 부산역1호점,Friendly receptionist
4201,16612,2021-10-01,부산,토요코인 부산역1호점,"Check out time, 10.00 am it's so early"
4202,16613,2021-11-01,부산,토요코인 부산역1호점,Check in time 4 pm
4203,16614,2021-05-01,부산,토요코인 부산역1호점,"The location is excellent. A 2 minute walk from Busan station ground exit. There is a taxi rank directly outside the entrance, so you can easily grab a cab to where you want to go, or conversely, just walk a few hundred yards to the subway station."
4204,16615,2020-07-01,부산,토요코인 부산역1호점,"Exceptional location. Nothing can beat here with location, especially if you're traveling with train. Just 5 mins walk (or 1 minute if you come out from the closest gate) from Busan station. The room was pretty good, and free breakfast is also decent considering the price."
4205,16616,2020-06-01,부산,토요코인 부산역1호점,Near to busan station
4206,16617,2020-05-01,부산,토요코인 부산역1호점,"Very clean and very good value for money. Great bath, bed and ice-cold air conditioning. Handy for the station, Nampo-dong and Seomyeon."
4207,16666,2022-01-01,부산,토요코인 부산역1호점,"Rooms were very clean - comfortable size and has all the basic necessities including humidier and hair dryer, friendly and helpful front desk staffs, breakfast was great with a lot of choices (cereal, bread, rice, porridge, soup, banchans, salad etc etc), location is just beside the Busan ktx main station (1 minute walk!)"
4208,16667,2022-01-01,부산,토요코인 부산역1호점,"Nice staffs, great location, clean rooms ,good price"
4209,16668,2021-12-01,부산,토요코인 부산역1호점,The room and bathroom was extremely small.
4210,16669,2021-10-01,부산,토요코인 부산역1호점,everything are perfect
4211,16670,2021-10-01,부산,토요코인 부산역1호점,good
4212,16671,2021-07-01,부산,토요코인 부산역1호점,simple and best
4213,16672,2020-10-01,부산,토요코인 부산역1호점,I liked the location very much. It was so easy to move around the area and get back to the hotel.
4214,16711,2020-06-01,부산,토요코인 부산역1호점,The location was very helpful as my train arrived late at night and I didn’t have to walk far to get to the hotel. Staff were very lovely.
4215,16725,2020-06-01,부산,토요코인 부산역1호점,日本の東横インと同じ雰囲気なので、日本人にとっては良いと思います
4216,16853,2020-10-01,부산,토요코인 부산역1호점,Все понравилось!
4217,16854,2020-07-01,부산,토요코인 부산역1호점,"Очень понравилось, в отличие от многих отелей где мы были здесь поразила чистота номера, все идеально вылизано и выглажено, в номере очень уютно и все со вкусом, хочется в нем находится и не уходить, очень комфортная двухспальная кровать, уютная ванная комната."
